trialNum	songNumber	songFileName	songDur	fixTime	responded	rt	postMusicTime	reply	promptRT	choicesMC	respMC	rtMC	outcomeMC	preFeedbackTime
1	18	be kind to your web-footed friend.wav	6.993015873015873	0.4207482311550185	0	n/a	0.429313478185258	n/a	6.893573499983177	54   18   17   76	1	10.69074460002594	0	1.071237572030061
2	105	sugar sugar.wav	7.83501133786848	0.4655929004126322	0	n/a	0.4123515091676326	n/a	2.76851829997031	98  111  105   26	3	9.315583000017796	1	1.107157177913135
3	90	popeye the sailorman.wav	7.546984126984127	0.4969332390393256	0	n/a	0.4314119345595387	 	2.485051899973769	73  103   90   42	2	9.673532399989199	0	1.067398819509688
4	4	I've been working on the railroad.wav	9.311020408163266	0.4382565611145808	1	4.668640899995808	0.4478458309211011	n/a	4.555164800025523	4   23   80   57	2	8.066143600037321	0	1.149768062462314
5	47	happy trails.wav	9.331020408163266	0.4135136030763712	0	n/a	0.436683776915215	n/a	2.554804200015496	14   46  101   47	3	11.69421809999039	0	1.044343925750744
6	46	happy birthday.wav	7.078004535147392	0.4707729224183212	1	3.184569999983069	0.4644555000972429	happy birthday	6.42675430001691	108   46    9    7	2	2.317793499969412	1	1.072176096134769
7	89	pop goes the weasel.wav	7.075011337868481	0.4570446065243844	1	3.724757799995132	0.4333563266755416	n/a	1.230561600008514	121   92   85   89	4	10.9993537000264	1	1.185778911969079
8	28	chicken dance.wav	5.946984126984127	0.4451035590062234	1	4.062403800024185	0.4310262518872415	if your happy and you know it 	7.276020799996331	23   31   28   44	3	8.514402200002223	1	1.051876024264755
9	111	the bare necessities.wav	8.511020408163265	0.4714945437694328	0	n/a	0.4306947763500543	n/a	1.310521900013555	91   23  111  106	4	6.497692200005986	0	1.115808955653978
10	70	michael row the boat ashore.wav	9.372018140589569	0.4849888259742054	0	n/a	0.4512174776149314	n/a	1.48857320001116	48   70   58  106	3	5.631303100031801	0	1.018102109501121
11	71	mickey mouse march.wav	4.778004535147392	0.4552979826245602	0	n/a	0.4810383186566519	n/a	2.479091299988795	8   71  116  107	2	5.484017899958417	1	1.031767520049283
12	1	I feel fine.wav	10.69002267573696	0.4110798835374443	0	n/a	0.4986398191969722	n/a	1.273338700004388	1   92  118   12	2	4.622086299990769	0	1.005417432534893
13	2	I think I love you.wav	9.272018140589569	0.4565388843231259	0	n/a	0.4797829579925378	n/a	3.254747600003611	2   67   26  110	3	6.485351000039373	0	1.156345384082208
14	97	rudolph.wav	9.33201814058957	0.4212977048804242	1	4.468715300026815	0.430289966656825	rudolf thered nose 	7.795183099980932	105   77   97   18	3	3.180664399988018	1	1.112109486120764
15	22	blowin' in the wind.wav	9.950022675736962	0.4914224431965099	0	n/a	0.4958729016348549	n/a	1.596261999977287	13   22    1   33	2	7.091463400050998	1	1.142607983695528
16	72	muppet show.wav	8.532018140589569	0.4634606599197331	0	n/a	0.4318334925972865	n/a	0.8073118000174873	15   51   59   72	4	5.750643100007437	1	1.110511648108028
17	104	star spangled banner.wav	12.83800453514739	0.4842132289993924	0	n/a	0.4495167977433024	n/a	2.516219499986619	104  121   61   37	3	6.176946799969301	0	1.036985494759117
18	85	over the river and through the woods.wav	13.91301587301587	0.4968375386805569	1	6.307805599994026	0.4466080590217866	n/a	1.962601599982008	99    2   85    7	3	5.632537900004536	1	1.150088147251166
19	118	when the saints go marching in.wav	7.611020408163266	0.487695715612021	0	n/a	0.4402246397081236	 	1.510651599965058	118   30    4   80	1	4.536923800013028	1	1.194635093123176
20	56	iron man.wav	10.60498866213152	0.4746821968467235	1	7.243270899984054	0.4789997891499185	n/a	1.363815899996553	63   56   10    6	4	5.047246699978132	0	1.078571497768186
21	6	YMCA.wav	14.33501133786848	0.4412123810412067	0	n/a	0.4671262644964579	n/a	2.350047099986114	94    6   42   52	4	5.331826400011778	0	1.151368190403349
22	54	if you're happy and you know it.wav	9.090022675736961	0.4992337991084576	0	n/a	0.4643372094004443	n/a	1.538557399995625	3   54    5   32	2	2.77972829999635	1	1.142475148815492
23	49	hello mudduh, hello fadduh.wav	10.60199546485261	0.4764083885067704	0	n/a	0.4493100198345125	n/a	0.9456560999969952	13   49   14   79	4	5.869378799980041	0	1.189961808089144
24	15	another one bites the dust.wav	12.46897959183674	0.4917509644188088	0	n/a	0.4850364528847114	n/a	2.054025700024795	45   15   57   31	3	4.675521500001196	0	1.155381954871282
25	58	itsy bitsy spider.wav	9.802993197278912	0.4566477792645385	1	8.354630900023039	0.4140155342684291	n/a	2.143503100029193	21   58   38   92	2	5.411986399965826	1	1.128797098585215
26	27	can't help falling in love.wav	13.4990022675737	0.467578302680079	0	n/a	0.4218517672877165	n/a	2.36297239997657	113  115   27   76	3	7.842424599977676	1	1.163473433710408
27	120	yankee doodle.wav	8.572018140589568	0.4295806842238337	1	3.919144499988761	0.4686561121834831	n/a	1.369989000027999	113   41   47  120	3	8.414386700023897	0	1.009854748124086
28	29	cindy.wav	9.372018140589569	0.4806676957264414	0	n/a	0.4309590123043729	n/a	2.316537600010633	51  109  104   29	4	4.863561699981801	1	1.115610053496122
