trialNum	songNumber	songFileName	songDur	fixTime	responded	rt	postMusicTime	reply	promptRT	choicesMC	respMC	rtMC	outcomeMC	preFeedbackTime
12	47	happy trails.wav	9.331020408163266	0.4793426766189581	0	n/a	0.4701070236300323	n/a	1.559637899976224	67    9  104   47	3	5.528625400271267	0	1.049229263074563
13	88	polly wolly doodle.wav	9.334013605442177	0.4781886839431457	1	4.000041400082409	0.4921949587181207	chicken dance	5.884840399958193	118   88   55  100	1	4.148360199760646	0	1.139694481633805
14	6	YMCA.wav	14.33501133786848	0.437948235707284	1	14.01178119983524	0.4355025204014079	Betty and the jets	8.86047190008685	6   82   47   95	1	5.735100999940187	1	1.119904630429363
15	77	ob la di ob la da.wav	14.81401360544218	0.4714540760169569	0	n/a	0.4235248555717131	n/a	3.120553200133145	22  109   77   19	2	3.701787399593741	0	1.18774696622719
16	72	muppet show.wav	8.532018140589569	0.4729229723496899	0	n/a	0.4327598974151213	n/a	3.778532900381833	109   72  100  112	2	1.74571770010516	1	1.159412076299028
17	94	rock-a-bye baby.wav	13.92498866213152	0.4890851571857957	1	3.774340699892491	0.4955615460744427	Hush little baby	7.524748800322413	5   77   94  120	3	2.995047099888325	1	1.111327414394535
18	84	over the rainbow.wav	17.06698412698413	0.4295631434925681	1	4.86830519977957	0.448194589975013	childhood movie 	9.238162599969655	67  110   43   84	4	2.499449099879712	1	1.130674471856681
19	107	swing low sweet chariot.wav	9.66	0.4497105964176795	0	n/a	0.4191832187874762	n/a	4.587241800036281	10  114  107   69	2	6.93182640010491	0	1.059286639035654
20	49	hello mudduh, hello fadduh.wav	10.60199546485261	0.422513436656906	0	n/a	0.4214607849196794	  	2.944547599647194	51   63   18   49	3	9.760143400169909	0	1.040166382105623
21	42	froggy went a-courtin'.wav	12.20498866213152	0.4745765144805786	1	3.304893899708986	0.4256662337281836	going around the mountain 	12.08359799999744	103   93   22   42	4	5.993958599865437	1	1.033263638491496
22	78	oh susanna.wav	12.05800453514739	0.439757685895811	1	4.449361700098962	0.4549910522375825	n/a	5.164549099747092	5   29   72   78	2	6.172342099715024	0	1.129345495975828
23	1	I feel fine.wav	10.69002267573696	0.4307738893654928	0	n/a	0.4341502151576977	n/a	2.437447500415146	121  115    1   14	3	4.223952200263739	1	1.128434487669277
24	118	when the saints go marching in.wav	7.611020408163266	0.425835086590358	0	n/a	0.4733402879228597	n/a	2.01863760035485	73   96  118   63	3	2.97458459995687	1	1.130336573811254
25	71	mickey mouse march.wav	4.778004535147392	0.495653439026848	1	1.674189700279385	0.4679941567747128	Races	5.184060500003397	71   79  117   37	1	3.679771000053734	1	1.113018626346624
26	8	a whole new world.wav	12.98798185941043	0.4597250945063658	1	4.734165300149471	0.4477507957391879	childhood	5.660073699895293	52  105   28    8	1	2.984827300067991	0	1.186892686876072
27	70	michael row the boat ashore.wav	9.372018140589569	0.460134317276342	0	n/a	0.4886977749751149	n/a	3.278384200297296	9   70   31    1	1	3.027757700067014	0	1.179243816960558
28	116	this old man.wav	9.393015873015873	0.4613458872469265	1	2.18503539962694	0.4920616203614446	Lullaby	4.32313170004636	103   20   77  116	3	2.864170400425792	0	1.075605738141475
29	18	be kind to your web-footed friend.wav	6.993015873015873	0.4364666077146994	0	n/a	0.4648987178495588	 	2.909635600168258	4  101   18    5	1	2.663666399661452	0	1.098878630703107
30	63	little jack horner.wav	6.793015873015873	0.4323128589033191	0	n/a	0.4135183447109276	n/a	2.841554600279778	63   83   85   99	3	6.552728499751538	0	1.067883951299238
31	76	my girl.wav	10.44498866213152	0.4259221590486811	0	n/a	0.4656533567611655	n/a	2.575828199740499	24    1  112   76	1	1.778531100135297	0	1.137690061310188
32	39	everlasting love.wav	8.305986394557824	0.4935772854959673	0	n/a	0.4134038325984534	n/a	2.126010000240058	120   39   30   10	2	2.400215100031346	1	1.120936782227374
33	108	take me out to the ballgame.wav	6.194013605442177	0.4247005004691402	1	4.64964779978618	0.4839616414813442	Childhood	9.143129999749362	108   56    5   90	1	2.887653000187129	1	1.019671932986512
34	33	do as I'm doing.wav	11.67102040816327	0.4114586744815825	0	n/a	0.4954824116585843	n/a	2.27095689997077	56  114   33   57	2	2.951866899617016	0	1.034486085899519
35	112	the brady bunch.wav	9.331020408163266	0.4588523653598776	0	n/a	0.4835901923689424	n/a	2.264566199854016	50   30  112   61	3	4.289885899983346	1	1.149857551202275
36	111	the bare necessities.wav	8.511020408163265	0.4946161052868261	0	n/a	0.415892097777562	n/a	1.511408400256187	111   90   28  104	1	2.611301600001752	1	1.041508018058244
37	27	can't help falling in love.wav	13.4990022675737	0.432855687442353	0	n/a	0.4822771324706565	n/a	1.861484299879521	31   27  120   55	3	4.089604200329632	0	1.049530375514146
38	40	eye of the tiger.wav	8.305986394557824	0.4582542474935271	1	3.917686299886554	0.483364123774963	Hype up song	16.89257050026208	22   31   40   28	3	3.700335099827498	1	1.150792430278678
39	60	john jacob jingleheimerschmidt.wav	9.928979591836734	0.4455302994313681	0	n/a	0.41640368442493	n/a	1.195216200314462	60  105   70   72	3	4.544869100209326	0	1.196655654299319
40	86	peanuts.wav	10.50399092970522	0.4260647619359201	1	1.609359699767083	0.4303976801658495	Charlie brown	5.968021299690008	28    8  114   86	4	3.213456999976188	1	1.045972305913019
41	30	clementine.wav	8.716009070294785	0.4503029431618495	0	n/a	0.4818001494841703	n/a	2.046683100052178	121   34   30   91	1	2.148939999751747	0	1.024888391046225
42	119	wouldn't it be nice.wav	8.018004535147393	0.4389742854324081	0	n/a	0.4733733527719425	  	5.681353999767452	61   84  119   21	1	3.36999040003866	0	1.14025053384624
43	82	old mcdonald.wav	9.046984126984126	0.433403137866599	1	3.124170199967921	0.4622014583279839	Old Mcdonald	6.255381300114095	114  120   82   78	3	2.398877099622041	1	1.076988022726092
44	67	love me do.wav	12.46798185941043	0.4677354825417461	1	3.973642400000244	0.4877854744756709	n/a	3.032620099838823	49   67   32   66	2	5.868461000267416	1	1.067026800774326
45	83	on top of old smokey.wav	12.79700680272109	0.4136899155473741	1	6.420219900086522	0.4993836678599152	Over the rainbow	6.142289500217885	37   73   43   83	3	5.205221600364894	0	1.074585125425209
46	92	ring around the rosie.wav	7.034013605442177	0.4538594691797558	1	4.866575099993497	0.4745216208841883	n/a	3.382191500160843	24   92   25  111	2	2.692328699864447	1	1.153783828586674
47	9	a-tisket a-tasket.wav	10.41800453514739	0.4508367510977214	1	2.795331200119108	0.4688083862588104	n/a	1.752983799669892	9  101   98   61	2	3.196248100139201	0	1.115521978088815
48	19	billie jean.wav	8.305986394557824	0.4674113589392564	0	n/a	0.423383941339661	Micheal Jackson	8.686842499766499	92  117   19   58	3	3.35133340023458	1	1.103043718013325
49	61	let it be.wav	12.88199546485261	0.4600673492584403	1	5.62836749991402	0.49246580088744	n/a	2.294749099761248	64  112   36   61	3	2.94997450010851	0	1.059578178394076
50	57	it's a small world.wav	9.291020408163265	0.4194687588033504	0	n/a	0.4372191623943927	n/a	2.503330000210553	96   59   57   65	2	4.7447624001652	0	1.06570754360616
51	51	home on the range.wav	13.08498866213152	0.4537045835536039	0	n/a	0.4347907532610048	n/a	1.562134600244462	59   77   23   51	2	1.880340300034732	0	1.03930044023642
52	105	sugar sugar.wav	7.83501133786848	0.488015450365496	1	2.773828300181776	0.4666838101593477	Sugar sugar	7.99863289995119	105   24   61  103	1	1.329625300131738	1	1.101594972332509
53	58	itsy bitsy spider.wav	9.802993197278912	0.4987691475340374	1	2.552525500301272	0.4487239185674958	Ring around the rosie	5.740098800044507	78    6   58   82	3	3.588604599703103	1	1.152333317150982
54	62	let it snow.wav	9.334013605442177	0.4434808774037761	1	5.773649699985981	0.4876405650845553	Let it snow	7.081159600056708	18   10   36   62	4	3.365465399809182	1	1.162272929117418
55	64	london bridge.wav	6.706984126984127	0.4706003734405044	1	3.368471499998122	0.4883045420940246	n/a	5.503440099768341	119   64   37   22	3	7.108754499815404	0	1.047840658973107
56	120	yankee doodle.wav	8.572018140589568	0.4320841330060881	1	4.312097299844027	0.4484168485859825	n/a	1.787531399633735	79    8   73  120	4	8.203907900024205	1	1.133004947388118
57	81	old king cole.wav	9.353015873015874	0.4535966791473833	0	n/a	0.4962936914356262	n/a	4.668272899929434	70  100   75   81	1	5.877323899883777	0	1.052717167043535
58	32	daisy bell.wav	8.062993197278912	0.4358821071281218	1	4.409882199950516	0.4105601041044094	pop goes the weasel	8.164591200184077	103   58   87   32	4	6.126284400001168	1	1.116026342402352
59	104	star spangled banner.wav	12.83800453514739	0.4692840960441715	1	3.893793499562889	0.4999309252895239	American National Anthem	8.440552600193769	104   83   92   68	1	2.171082900371403	1	1.094480990752019
60	3	I think we're alone now.wav	6.298004535147392	0.4777266537018591	0	n/a	0.4703114273772874	n/a	1.616456899791956	3  106   63  110	3	3.002256900072098	0	1.028289611755228
61	109	teddy bear picnic.wav	8.161995464852607	0.4701765748145463	1	3.252529399935156	0.4889959260237965	n/a	1.759551200084388	109   61    5   68	1	3.571345699951053	1	1.153141769547296
62	95	row your boat.wav	7.035011337868481	0.4448950121333968	1	2.448794099967927	0.466018343699361	Childhood	10.32179629988968	95   64   37   19	1	1.44458660017699	1	1.108187103226114
63	25	bye baby bunting.wav	6.319002267573696	0.4518971595543017	0	n/a	0.4921236934269422	n/a	2.829299900215119	63   16   25   90	1	1.23514260025695	0	1.068568248297538
64	35	do your ears hang low.wav	9.661995464852607	0.4479260227344984	1	4.232623499818146	0.464673882326578	Childhood	6.984612700063735	55   73   35   74	4	5.739156200084835	0	1.04446345394165
65	13	america the beautiful.wav	9.33201814058957	0.4490230891767851	0	n/a	0.4977026581790846	n/a	1.27155529987067	54   27   13   72	1	4.560643300414085	0	1.03715313796298
66	10	all my loving.wav	11.52498866213152	0.4030107380250868	0	n/a	0.4182229314300023	n/a	1.649619699921459	65   12   73   10	3	3.556828199885786	0	1.101049608261342
67	15	another one bites the dust.wav	12.46897959183674	0.4480685477177112	1	3.683400199748576	0.4384059091458848	Another one bites the dust	8.217373499646783	15    7   67   63	1	1.796753000002354	1	1.021225449195786
68	100	shoo fly.wav	9.372018140589569	0.4067268727090675	1	3.623629200272262	0.4415320869370273	n/a	3.11489270022139	48  100   42   58	2	5.441070199944079	1	1.158346876604455
69	21	blow the man down.wav	8.491020408163266	0.4828507571048645	0	n/a	0.4776681245477123	n/a	9.054021300282329	63   15   21  109	3	3.320815000217408	1	1.162485423270403
70	106	super mario world.wav	12.28598639455782	0.491772574026223	1	2.800025300122797	0.4143784792372193	Childhood	4.434168200008571	106   75   11   94	2	4.68843590002507	0	1.033707149361174
71	22	blowin' in the wind.wav	9.950022675736962	0.4138368373753444	1	8.944199999794364	0.4737383551106105	n/a	2.228583399672061	22   20   26   78	3	3.387574300169945	0	1.106350877589381
72	2	I think I love you.wav	9.272018140589569	0.4356154618540523	0	n/a	0.454772417797403	n/a	1.933477099984884	11    2   69  113	4	3.128292200155556	0	1.075367425032942
73	117	three blind mice.wav	13.92798185941043	0.4276570960915154	1	4.110828999895602	0.4447158467868818	childhood	7.39148319978267	112   61  117   91	2	6.072060599923134	0	1.05954390507229
74	121	you're a grand old flag.wav	9.33201814058957	0.4308180913910227	0	n/a	0.4137008370387588	n/a	1.554348600097001	48   30   54  121	4	4.32236889982596	1	1.103061562676922
