trialNum	songNumber	songFileName	songDur	fixTime	responded	rt	postMusicTime	reply	promptRT	choicesMC	respMC	rtMC	outcomeMC	preFeedbackTime
1	87	peter and the wolf.wav	10.82798185941043	0.4003248530973845	0	n/a	0.4410288165237611	n/a	17.56382760000997	83   87   95   55	2	10.4508319000015	1	1.13306175096341
2	105	sugar sugar.wav	7.83501133786848	0.4833321049337005	1	7.480818299984094	0.4485395985706391	n/a	7.457425500004319	3  105   56   82	2	3.34719510001014	1	1.156216400288809
3	98	sesame street.wav	9.885986394557824	0.4843650145056215	0	n/a	0.4156829383951085	n/a	1.844702700007474	58   98  115   64	4	6.167414900002768	0	1.132890855867138
4	95	row your boat.wav	7.035011337868481	0.4117657208778479	1	2.321522899990669	0.4018418510923312	row row row your boat	8.287404600006994	46   95   36  120	2	1.656641600013245	1	1.144143457023409
5	60	john jacob jingleheimerschmidt.wav	9.928979591836734	0.4305069676685322	1	6.725593399984064	0.4913398122017773	n/a	4.676535200007493	66   60   11   44	3	5.168649400002323	0	1.170579298702694
6	45	great escape.wav	15.75002267573696	0.4232451410020118	1	6.093765700003132	0.4096802662559004	n/a	6.482198800018523	38   45   73   65	3	4.762331500009168	0	1.065819884548492
7	111	the bare necessities.wav	8.511020408163265	0.4861923184200371	0	n/a	0.4112836104447137	n/a	3.391639000008581	97  109  111   52	3	8.103834600013215	1	1.194104323536604
8	3	I think we're alone now.wav	6.298004535147392	0.4488865040754737	1	5.104250899981707	0.4328588736807788	n/a	8.017076200019801	3   45   18   63	1	5.545179900014773	1	1.169324219157129
9	99	she'll be coming 'round the mountain.wav	8.859999999999999	0.4975024292136096	1	1.374957299995003	0.4663693170749014	mountain	6.274938500020653	36   99  101  119	2	1.804616100009298	1	1.190204084300344
10	118	when the saints go marching in.wav	7.611020408163266	0.4972309038359587	1	2.225282000028528	0.4144413919881477	n/a	6.736300499993376	16   97   51  118	3	5.711871999985306	0	1.165805814800422
11	102	smoke on the water.wav	7.838004535147392	0.4742915995413183	1	6.85796819999814	0.4220759736442277	pink panther	5.101066500006709	67   91   49  102	1	4.894746300007682	0	1.050989955075855
