trialNum	songNumber	songFileName	songDur	fixTime	responded	rt	postMusicTime	reply	promptRT	choicesMC	respMC	rtMC	outcomeMC	preFeedbackTime
1	101	skip to my lou.wav	8.863990929705215	0.4156065974597638	1	5.385022200003732	0.4612963403811423	the morning 	28.80384329998924	120  101   49  111	2	7.154442599989125	1	1.119695863021295
2	54	if you're happy and you know it.wav	9.090022675736961	0.4938386960012087	1	5.544141100006527	0.4691677408140848	n/a	17.55068010000105	27   54   77   45	2	5.35046840000723	1	1.0701903350964
3	10	all my loving.wav	11.52498866213152	0.476935298762304	1	5.1155768000026	0.459992355015518	close your eyes	6.035715599995456	112   10   80   29	2	9.905727400007891	1	1.178956737940932
4	7	a spoonful of sugar.wav	8.531020408163265	0.4926509119326999	0	n/a	0.4685320752154913	n/a	8.854740099995979	36   20   40    7	4	7.686199700008729	1	1.109611165351764
5	65	louie louie.wav	8.860997732426304	0.4873584235148063	0	n/a	0.4682945304255671	n/a	7.235989699998754	65   87  101   11	2	8.215624499993282	0	1.161418734981948
6	72	muppet show.wav	8.532018140589569	0.4828957667093898	0	n/a	0.4679883518982096	n/a	6.632233599986648	12   72   28  107	3	11.70626410000841	0	1.182000127671102
7	27	can't help falling in love.wav	13.4990022675737	0.4210602649949329	1	8.085418899994693	0.4415328366844388	falling in love	10.35544239998853	27  120    8   11	1	1.676251299999421	1	1.170548589132589
8	89	pop goes the weasel.wav	7.075011337868481	0.4344513063763185	1	3.385892799997237	0.4442757417961173	pop goes the weasel	24.63518859999022	89   75  105   64	1	3.340570599990315	1	1.199611625830514
9	103	smooth criminal.wav	8.348979591836734	0.4201124550675924	1	6.892307000001892	0.4932340001427874	n/a	8.638438900001347	41   52  103  100	1	6.076787600002717	0	1.100541188277337
10	13	america the beautiful.wav	9.33201814058957	0.4352668444154766	0	n/a	0.4049526424620747	n/a	10.48329260000901	93   13    1   63	3	6.915551500002039	0	1.190286297568714
11	31	copacabana.wav	9.372018140589569	0.4110572476965068	0	n/a	0.4190309859088597	n/a	7.672661599994171	87   61   31    5	2	8.538856200000737	0	1.166240192078588
