trialNum	songNumber	songFileName	songDur	fixTime	responded	rt	postMusicTime	reply	promptRT	choicesMC	respMC	rtMC	outcomeMC	preFeedbackTime
1	44	good night ladies.wav	6.378004535147392	0.4752103502213388	0	n/a	0.4575034604567509	n/a	6.048959600011585	44    5   34   52	4	13.53986619997886	0	1.065726986730793
2	84	over the rainbow.wav	17.06698412698413	0.4762991773710027	0	n/a	0.4665376310097666	n/a	2.061579300003359	84   33  105   35	1	11.43174379999982	1	1.135338235468752
3	92	ring around the rosie.wav	7.034013605442177	0.4358546606796764	1	3.520697499974631	0.4167778173416705	ring a round a rosie	10.71643090000725	15   18   61   92	4	4.280667800019728	1	1.134642719996711
4	14	angel is my centerfold (Example).wav	8.345986394557823	0.4199798312468316	1	8.179512000002433	0.4642190101995151	n/a	9.002583399997093	14   78   66   42	2	14.46986540002399	0	1.192406209827436
5	66	love and marriage.wav	8.717006802721089	0.4374778092538354	0	n/a	0.4420992511497548	n/a	4.472704299987527	6   66   77   93	3	7.785813900001813	0	1.112262722542445
6	19	billie jean.wav	8.305986394557824	0.4420360217713351	0	n/a	0.4571928023909227	n/a	5.492001699982211	19   87   55   68	1	7.493413699994562	1	1.072845995951003
7	89	pop goes the weasel.wav	7.075011337868481	0.4868609047759638	1	2.340355099993758	0.4442478132858985	huff	18.44513599999482	66   99   89   32	3	12.72510010001133	1	1.148576795039887
8	42	froggy went a-courtin'.wav	12.20498866213152	0.4134154069249891	0	n/a	0.4407022625913601	n/a	4.113744100002805	117  115   42   56	2	11.68318429999636	0	1.050716187437349
9	6	YMCA.wav	14.33501133786848	0.4935596866275327	0	n/a	0.4117597576546273	n/a	2.440572400024394	6   77   61  117	1	6.035229500004789	1	1.039075612764361
10	107	swing low sweet chariot.wav	9.66	0.4218840042172926	0	n/a	0.4811171326563789	n/a	1.885155700001633	107   25   47    8	3	8.775867899996229	0	1.135472187921841
11	11	alouette.wav	5.946984126984127	0.488980393693808	1	2.546228099992732	0.4623716587716471	french song	10.82810579999932	118   87   11   52	3	4.508025399991311	1	1.182382897010382
12	51	home on the range.wav	13.08498866213152	0.4380816091740292	0	n/a	0.4374482419369527	n/a	0.5921290999976918	51   87   70   78	1	3.213472100003855	1	1.092924516393989
13	53	hush little baby.wav	9.372018140589569	0.444386259614187	1	3.182235599990236	0.4720829143708875	mocking bird	4.60379059999832	46   53   11  117	2	2.384993200015742	1	1.132742985402271
14	39	everlasting love.wav	8.305986394557824	0.4309878836276992	0	n/a	0.4089365197391595	n/a	1.549098799994681	104   39   92   72	1	3.667612599994754	0	1.148868024899523
15	82	old mcdonald.wav	9.046984126984126	0.4212794485960791	1	2.067406999995001	0.4779864198403975	old mcdonals had a farm	9.061475900001824	66   82   83   41	2	1.878678000008222	1	1.128488795512568
16	116	this old man.wav	9.393015873015873	0.4109782852282161	1	2.957846499979496	0.4556186969843886	give a dog a bone	10.16436269998667	116   88   50   85	1	1.858278900006553	1	1.196665949943161
17	104	star spangled banner.wav	12.83800453514739	0.4324832847904623	1	3.704576999996789	0.448164828544908	some remembereance day  song	16.81651459998102	13   49   48  104	1	3.733098500000779	0	1.173417702231483
18	67	love me do.wav	12.46798185941043	0.4915081706436206	0	n/a	0.4000494308047208	n/a	2.401363300014054	71   45   67   16	1	7.90072879998479	0	1.056957184375669
19	99	she'll be coming 'round the mountain.wav	8.859999999999999	0.409347353364943	1	3.467822099977639	0.4046659546792751	running around the mountains	6.708185199997388	97   38   16   99	4	4.246573399985209	1	1.056156695145058
20	57	it's a small world.wav	9.291020408163265	0.4167480627953518	0	n/a	0.4774513174504054	n/a	9.567827399994712	57   23    6    1	2	4.158459099999163	0	1.15232776822276
21	23	brahms lullaby.wav	12.28399092970522	0.4837913735076556	1	3.627711399982218	0.4687313251273508	go to sleep	3.226997799996752	8   23   12   14	3	12.400327499985	0	1.091393568254341
22	46	happy birthday.wav	7.078004535147392	0.4376386120517075	1	1.723750100005418	0.4417273005591391	i know this for sure	29.04657350000343	32   46    2  108	1	13.73527610002202	0	1.170356662656954
23	43	get ready.wav	7.080997732426304	0.4906878262822825	0	n/a	0.474214783030561	n/a	1.512744200008456	66  105  101   43	4	3.310927600017749	1	1.160571284162885
24	112	the brady bunch.wav	9.331020408163266	0.4870149578179077	0	n/a	0.482706522147956	n/a	1.168512600008398	112  102   77   62	2	11.55150139998295	0	1.162479565487632
25	61	let it be.wav	12.88199546485261	0.4262824267284136	0	n/a	0.4026060139310026	n/a	0.8103029000048991	102   33    5   61	2	3.656950600008713	0	1.044857012361096
26	69	mary had a little lamb.wav	9.045986394557824	0.4721423723555144	1	2.131157300027553	0.4629805918244812	london bridge is falling down	12.39979259998654	16   69   96   89	2	5.477341399993747	1	1.141563989498257
27	85	over the river and through the woods.wav	13.91301587301587	0.453571431190404	1	7.786007100017741	0.4240997126456986	ive heard this for sure	13.67310819998966	85   77    1   75	3	6.301643499988131	0	1.152463501280128
28	18	be kind to your web-footed friend.wav	6.993015873015873	0.444099813634389	0	n/a	0.4154806824502087	n/a	1.352864500018768	79  106   35   18	1	9.495137199992314	0	1.124406853932095
29	100	shoo fly.wav	9.372018140589569	0.4357454453415049	1	3.775594800012186	0.4120213964098051	dont bother me	4.580830999999307	100   85  114   39	1	1.390128300001379	1	1.161077898355621
30	41	for he's a jolly good fellow.wav	7.117006802721089	0.4166628337639952	1	3.864945599983912	0.4997392257877475	i remember this melody	10.57864749999135	41   55   44  103	1	3.365475600003265	1	1.159376443268745
31	49	hello mudduh, hello fadduh.wav	10.60199546485261	0.4523291425621326	0	n/a	0.4108595270772839	n/a	1.345056199992541	91   49  117  106	3	10.2475037999975	0	1.104507695548764
32	20	bingo.wav	8.920997732426304	0.4608208325294255	1	5.702533800009405	0.4466133942186092	was his name oh	13.16498260002118	35  121   79   20	4	3.926980799995363	1	1.017635291592199
33	12	amazing grace.wav	8.674013605442177	0.471253735421445	1	4.307522699993569	0.4743416755993166	rememberance day song	23.49648860000889	12  117   26  115	1	3.176171999977669	1	1.167915018268793
