trialNum	songNumber	songFileName	songDur	fixTime	responded	rt	postMusicTime	reply	promptRT	choicesMC	respMC	rtMC	outcomeMC	preFeedbackTime
1	94	rock-a-bye baby.wav	13.92498866213152	0.460674078568037	1	3.393968499993207	0.4957157303335389	 	14.1662834000017	54   71   27   94	4	4.782595700002275	1	1.108089192931268
2	58	itsy bitsy spider.wav	9.802993197278912	0.4301534895268549	1	2.135457000011229	0.4723244227894792	n/a	7.149362500000279	18   29   95   58	4	8.41979350001202	1	1.153577711999205
3	97	rudolph.wav	9.33201814058957	0.4676137952183503	1	2.013640000004671	0.4022218753935146	rudolph	8.053591500007315	94   80   37   97	4	1.647318899995298	1	1.118758566865559
4	98	sesame street.wav	9.885986394557824	0.4249543849590913	0	n/a	0.4173547604712645	 	4.93751859999611	91   98   61   28	1	4.46640479999769	0	1.182154222027914
5	28	chicken dance.wav	5.946984126984127	0.4265145460039566	1	2.027568899997277	0.4574900196257958	chicken	6.3690620999987	31   28   96   12	2	2.160556899994845	1	1.120851711666187
6	74	my country 'tis of thee.wav	14.21201814058957	0.4939313659889887	1	9.906851399995503	0.4199017517129031	 	2.254066200010129	48   38   74   16	4	5.015733799998998	0	1.098113384939362
7	35	do your ears hang low.wav	9.661995464852607	0.4064975223220086	1	6.249686700000893	0.4243682807890035	hei ho	5.451423400008935	23   88   35   72	3	4.065418700003647	1	1.027925384432862
8	115	there's a hole in the bucket.wav	7.365986394557823	0.4510381928665781	0	n/a	0.4857295899067259	 	2.338654999999562	48  115  102   71	4	8.169161700003315	0	1.141769537539706
9	53	hush little baby.wav	9.372018140589569	0.4989493117507121	1	4.37752759999421	0.4534261005874913	 	3.733465299999807	87   54  106   53	4	5.110751300002448	1	1.053900291069708
10	66	love and marriage.wav	8.717006802721089	0.4536263943023958	1	3.721857399999863	0.4185490042061501	n/a	7.049471200007247	80   23   73   66	3	6.1368899000081	0	1.081797769651913
11	95	row your boat.wav	7.035011337868481	0.4830608009806667	1	4.880425200011814	0.4100291396460792	row row your boat	9.472996800002875	1   80  114   95	4	2.721201600012137	1	1.152273962421928
12	105	sugar sugar.wav	7.83501133786848	0.4576447332357037	1	6.729385600003297	0.4001556888962044	 	1.39025440000114	105  104   75  111	1	2.377081300001009	1	1.060361617124346
13	11	alouette.wav	5.946984126984127	0.465702499529718	1	2.08059620000131	0.4554384056947381	spider spout	12.92681280001125	109  107   11   99	3	5.048973700002534	1	1.029962291426626
14	6	YMCA.wav	14.33501133786848	0.4767521423191443	1	9.683248599991202	0.4752720094585748	 	2.618994899996324	29    6   57   98	3	4.315392899996368	0	1.063236120849058
15	118	when the saints go marching in.wav	7.611020408163266	0.4359375962443974	0	n/a	0.4813916804698097	 	1.434609600008116	114  111   48  118	4	4.336423500004457	1	1.12142064901286
16	22	blowin' in the wind.wav	9.950022675736962	0.4266806624415357	1	4.842923800009885	0.4139469494057406	n/a	3.49395970000478	22   88   90   27	3	5.782024600004661	0	1.137495042101479
17	65	louie louie.wav	8.860997732426304	0.4525617489797	0	n/a	0.4496018758883729	n/a	4.913847700008773	65   87   66  120	2	0.3707055999984732	0	1.117235362043405
18	32	daisy bell.wav	8.062993197278912	0.4366981424937184	0	n/a	0.489234897008367	 	2.780035599993425	32   62   98   18	3	6.990033900001436	0	1.030669733914779
19	36	do-re-mi.wav	12.94399092970522	0.454125664452401	0	n/a	0.4790869567196167	  	5.023656499994104	36   89   11   12	1	3.697487500001444	1	1.09101802234663
20	10	all my loving.wav	11.52498866213152	0.4214724605479594	0	n/a	0.4874945988318085	n/a	1.986598200004664	56   62   10   44	3	1.703076100006001	1	1.019744533948539
21	29	cindy.wav	9.372018140589569	0.4211357903463016	0	n/a	0.4470111852235192	 	1.584392599994317	68  105   29  113	1	1.158914100000402	0	1.125706814811998
22	70	michael row the boat ashore.wav	9.372018140589569	0.4805510316281107	0	n/a	0.4259460976948768	n/a	4.678343799998402	70   18    2   48	1	5.489991399997962	1	1.153349396388687
23	108	take me out to the ballgame.wav	6.194013605442177	0.4558480859646212	0	n/a	0.4806160954820696	n/a	3.683364399999846	108   79   95  100	2	1.74249430000782	0	1.104439357374431
24	15	another one bites the dust.wav	12.46897959183674	0.4120149153903269	1	7.680521899994346	0.4570985631445228	n/a	5.168434400009573	3  106   36   15	4	3.889913699997123	1	1.151268078681159
25	80	old gray mare.wav	9.33201814058957	0.4211804858324101	0	n/a	0.4700384053126968	 	1.213185700005852	56   90   80   78	2	3.254991499998141	0	1.037889102097486
26	75	my favorite things.wav	13.92698412698413	0.41509975887321	0	n/a	0.4386752181307463	n/a	5.442198599994299	115   24   12   75	4	2.294578799992451	1	1.162859451087118
27	38	eight days a week.wav	12.28399092970522	0.4957908660708755	0	n/a	0.4369502330702751	 	1.2200359999988	45   38   62  107	4	6.605406599992421	0	1.042691817102924
28	77	ob la di ob la da.wav	14.81401360544218	0.4464923339003748	1	6.334299299996928	0.4565913563489126	n/a	6.010578699992038	77   34   83   13	1	1.379271800004062	1	1.182223491612917
29	78	oh susanna.wav	12.05800453514739	0.405438506559096	1	5.770910899998853	0.4443150300875467	n/a	6.337229500000831	63   78   72   31	2	5.126553400012199	1	1.030411838238423
30	101	skip to my lou.wav	8.863990929705215	0.4401416895059986	1	3.222932899996522	0.453211734094602	n/a	2.718957300006878	105   61   98  101	1	4.21021400000609	0	1.127693031180768
31	33	do as I'm doing.wav	11.67102040816327	0.4790594064274453	1	5.209341800000402	0.439592822825525	n/a	3.496732499988866	33  118   41   19	1	8.164256700008991	1	1.092594257480826
32	84	over the rainbow.wav	17.06698412698413	0.485222047908616	1	3.968834400002379	0.4532925249354374	 	1.29817660000117	84   73  113  118	1	4.478390100004617	1	1.109790332052818
33	76	my girl.wav	10.44498866213152	0.428203748991469	1	8.014475500007393	0.4571600090913026	n/a	9.041563600010704	36  101   76    8	3	0.9037710999982664	1	1.185519875139072
34	39	everlasting love.wav	8.305986394557824	0.4526877439165099	0	n/a	0.4912397721460752	n/a	2.97254879999673	111   89   96   39	3	4.722343300003558	0	1.027354970048867
35	60	john jacob jingleheimerschmidt.wav	9.928979591836734	0.4440962138214546	0	n/a	0.4235167745436443	n/a	2.371832100005122	23  102   60   27	3	2.785042999996222	1	1.169079565369863
36	83	on top of old smokey.wav	12.79700680272109	0.4865607496594365	0	n/a	0.4420457900275442	n/a	2.253031300002476	69   11  121   83	3	3.385941799991997	0	1.186660534476419
37	88	polly wolly doodle.wav	9.334013605442177	0.4574826644942863	1	3.524036300004809	0.4620886293881987	n/a	3.876970800003619	51   90   43   88	4	7.73454460001085	1	1.048242269902891
38	14	angel is my centerfold (Example).wav	8.345986394557823	0.4722553837963307	1	2.584552900007111	0.4016644037126771	n/a	5.960983700002544	60   89   14   78	3	12.21302190001006	1	1.124066922403723
39	2	I think I love you.wav	9.272018140589569	0.4047450562606387	1	6.172994400010793	0.4338246443789266	n/a	4.333537699989392	54   37    2  109	2	3.986452000011923	0	1.139642019239037
40	19	billie jean.wav	8.305986394557824	0.4003328834641143	0	n/a	0.4233658362116218	n/a	4.311845099990023	19  102    3   95	3	2.33748000000196	0	1.160989452890127
41	93	ring of fire.wav	9.044988662131519	0.4964192850242394	1	6.657827900009579	0.4684217121032148	n/a	3.013806100003421	118  101   55   93	4	3.320731899992097	1	1.088583618540653
42	117	three blind mice.wav	13.92798185941043	0.4069980759670761	1	3.073006399994483	0.4280332294266604	do re me	4.805471100000432	85   84  111  117	4	6.545130800004699	1	1.042610575412708
43	120	yankee doodle.wav	8.572018140589568	0.4606937567775908	1	5.32844070000283	0.4576447194519729	n/a	3.840927099998225	120   35   48   31	1	4.163269500000752	1	1.116351951290537
44	63	little jack horner.wav	6.793015873015873	0.403267541699156	1	2.22246420000738	0.4113742665509861	n/a	4.465148300005239	16   75   63   74	3	5.68132049999258	1	1.140834370055185
45	5	James Bond.wav	10.52199546485261	0.4896219102877971	1	2.700782400002936	0.4524156938761177	bond moviee	5.30338660000416	5  114   89   29	1	1.387973200005945	1	1.090430276369234
46	85	over the river and through the woods.wav	13.91301587301587	0.4937532955575698	1	3.227057599986438	0.4912671463015617	n/a	3.963682500005234	85   87  102  104	1	3.051666200000909	1	1.159587408113168
47	100	shoo fly.wav	9.372018140589569	0.4209962160522361	0	n/a	0.4246135316030316	n/a	4.887624800001504	100   14   46   49	1	2.658800199991674	1	1.086407106841385
48	116	this old man.wav	9.393015873015873	0.4870677398376296	1	6.329931000000215	0.4990544061035902	saints go marching in	11.39866099999927	1  116   91   31	3	7.197929999994813	0	1.189243738117284
49	114	the muffin man.wav	9.051020408163266	0.4025404005518047	1	6.110624499997357	0.4641489151722782	n/a	2.205394800010254	114  111    6   99	2	8.157058500000858	0	1.017411791565972
50	64	london bridge.wav	6.706984126984127	0.446793407952586	1	2.744960500000161	0.411539656845189	n/a	3.007937899994431	15   64   48   79	1	2.018207000000984	0	1.022045078721827
51	18	be kind to your web-footed friend.wav	6.993015873015873	0.4484841855058663	1	5.232986200004234	0.4430443999116862	n/a	4.197122399986256	18    2  115   12	2	7.741169799992349	0	1.090730437144058
52	47	happy trails.wav	9.331020408163266	0.4310310920104595	0	n/a	0.4644757803703035	n/a	2.077204699991853	47   25   68   52	2	2.089954700000817	0	1.019687100980077
53	68	love me tender.wav	9.331020408163266	0.4234969941207526	0	n/a	0.4477467429737527	n/a	1.339432900000247	40   68   99    2	2	0.7327598999982001	1	1.177460874310074
54	13	america the beautiful.wav	9.33201814058957	0.4409472980045848	0	n/a	0.4128396996258615	n/a	4.429759799997555	37   13   55   41	1	3.576931399991736	0	1.021060680352515
55	69	mary had a little lamb.wav	9.045986394557824	0.4210909389753014	1	4.511079099989729	0.420297613555983	 	0.8375309999973979	58   69   56   35	2	1.484081899994635	1	1.045704536089509
56	26	camptown races.wav	8.305986394557824	0.4691858614116905	1	4.076348000002326	0.4703006321205551	n/a	6.818187999990187	119   88   26   42	3	7.547252400006982	1	1.089933187868926
57	20	bingo.wav	8.920997732426304	0.461084446552769	1	2.024224000007962	0.4299046832234893	chicken dance	4.806416500010528	115   20   59   86	3	5.976394700002857	0	1.037120092562958
58	110	tequila.wav	9.256009070294784	0.440943917266878	1	3.089875599995139	0.4502720899310846	n/a	3.740288600005442	74   30  113  110	2	4.86133540001174	0	1.088302897109035
59	45	great escape.wav	15.75002267573696	0.4355535167619131	1	9.354844000001322	0.4801777930155364	n/a	1.777279100002488	45   46   53   70	3	1.376709000003757	0	1.104590474437829
60	87	peter and the wolf.wav	10.82798185941043	0.4403999615249666	0	n/a	0.4201984718793045	n/a	3.296812100001262	32  107   64   87	1	6.167532599996775	0	1.194044193539683
61	16	are you sleeping brother john.wav	9.376009070294785	0.461485994888619	1	5.903886799991596	0.458379169352811	n/a	3.609353100007866	20   16   73    1	2	7.534479099995224	1	1.047467797519655
62	106	super mario world.wav	12.28598639455782	0.4440404074138465	1	4.88697520000278	0.418900640331346	n/a	1.225397599991993	34  106  109   65	1	3.850841300009051	0	1.139747251079321
63	59	jimmy crack corn.wav	9.063990929705215	0.4382018958514445	1	3.650625700000091	0.4669802085074654	    	4.486210999995819	74    6   61   59	4	2.980611400009366	1	1.178962145063959
64	31	copacabana.wav	9.372018140589569	0.4173141129316511	0	n/a	0.4932259404129922	n/a	2.91160010000749	89   31  110   36	2	4.36602389998734	1	1.19528024906705
65	71	mickey mouse march.wav	4.778004535147392	0.4706684183053427	0	n/a	0.44849475300807	n/a	3.011530800009496	44   51   71  100	2	4.194983099994715	0	1.09299929429204
66	42	froggy went a-courtin'.wav	12.20498866213152	0.4579745521899833	0	n/a	0.4524021788487863	n/a	3.571525399995153	91   59  110   42	3	1.441122000003816	0	1.009604090670121
67	62	let it snow.wav	9.334013605442177	0.4383390987040088	0	n/a	0.4978564303144021	n/a	1.66346280000289	62   42    4   14	4	3.693656300005387	0	1.112393977655249
68	46	happy birthday.wav	7.078004535147392	0.4047910413167252	1	1.791364400007296	0.4835774386584145	 	3.219868100000895	6   31   41   46	3	2.2605179999955	0	1.15103290846312
