trialNum	songNumber	songFileName	songDur	fixTime	responded	rt	postMusicTime	reply	promptRT	choicesMC	respMC	rtMC	outcomeMC	preFeedbackTime
20	72	muppet show.wav	8.532018140589569	0.4931754695065155	0	n/a	0.4619204565180682	n/a	1.327032000001054	100   26  108   72	2	2.822011100011878	0	1.126545581554948
21	70	michael row the boat ashore.wav	9.372018140589569	0.4148436479247692	0	n/a	0.4615117438465847	n/a	1.083968199993251	70   36    1   18	2	2.495345900009852	0	1.045531661778686
22	31	copacabana.wav	9.372018140589569	0.4794086253103933	0	n/a	0.4218634248724521	n/a	1.141911400016397	31   55   66   63	3	2.702779899991583	0	1.085494967558323
23	40	eye of the tiger.wav	8.305986394557824	0.4692237228041185	0	n/a	0.455516619726331	n/a	0.8606713999761268	20  100   50   40	4	4.004858400003286	1	1.090208936006551
24	96	rubber duckie.wav	10.64399092970521	0.42145896649359	0	n/a	0.4767028638579194	n/a	1.233000999985961	74   62   96   91	3	4.523959400015883	1	1.113988550134527
25	41	for he's a jolly good fellow.wav	7.117006802721089	0.4038589364367411	1	4.919566600001417	0.4977121410690243	n/a	3.307416900002863	44   41   35  106	2	6.356246500014095	1	1.069110556965375
26	100	shoo fly.wav	9.372018140589569	0.480478073711442	0	n/a	0.4443697422887188	n/a	1.387190499983262	80   89  100   77	1	4.592670799989719	0	1.199655748596723
27	118	when the saints go marching in.wav	7.611020408163266	0.4569010195852099	0	n/a	0.430880560040827	n/a	1.673987600021064	82   29   25  118	4	5.998092299996642	1	1.092883986640586
28	71	mickey mouse march.wav	4.778004535147392	0.4990716930216585	0	n/a	0.4875342098128183	n/a	1.608833099977346	10   71   22   34	3	3.897286299994448	0	1.09048229100032
29	56	iron man.wav	10.60498866213152	0.4101568785922048	0	n/a	0.4321231287756349	n/a	1.032840300002135	56   31  116   57	3	1.982337199995527	0	1.064274942593906
30	44	good night ladies.wav	6.378004535147392	0.4420449432527969	0	n/a	0.4583774895848231	n/a	0.9419035000028089	44   47   39   42	3	3.580261600000085	0	1.136725702141785
31	62	let it snow.wav	9.334013605442177	0.4010593777269287	1	4.570594299992081	0.4648006989126751	n/a	0.4599548999976832	39  115   62  105	3	2.150055599980988	1	1.12187865412862
32	29	cindy.wav	9.372018140589569	0.443490071232555	1	6.682280399982119	0.4198843516404172	n/a	0.760163900005864	111   94   29   93	2	6.352790200005984	0	1.146275707748989
33	98	sesame street.wav	9.885986394557824	0.4473376057354815	0	n/a	0.4324540383396979	n/a	0.682146199978888	98    4   33   11	1	4.018271700013429	1	1.073795878630964
34	81	old king cole.wav	9.353015873015874	0.4274087336737165	0	n/a	0.429656984595051	n/a	0.7929147999966517	108   59   81   49	2	3.179081199981738	0	1.019774195107064
35	19	billie jean.wav	8.305986394557824	0.4541244176650266	0	n/a	0.4590543541291902	n/a	0.6833871999988332	109  112   19   98	3	1.537400500004878	1	1.057412950097944
36	87	peter and the wolf.wav	10.82798185941043	0.4997986316781422	0	n/a	0.4947878323148379	n/a	1.751254500006326	87   27    9   41	3	2.465300999989267	0	1.10915857883599
37	90	popeye the sailorman.wav	7.546984126984127	0.4212361189617095	1	7.092570400011027	0.4406176524670841	n/a	1.084486899984768	13   90   93   69	2	6.094863199978136	1	1.039894940651847
38	13	america the beautiful.wav	9.33201814058957	0.4101028145949371	0	n/a	0.4935231921460655	n/a	0.7552453000098467	10   24   83   13	1	2.73797280000872	0	1.127468638352633
39	20	bingo.wav	8.920997732426304	0.4925432668023455	1	2.967204299988225	0.4258908538803135	n/a	0.4412484000204131	62  112   90   20	3	6.598637599992799	0	1.005615772084689
40	18	be kind to your web-footed friend.wav	6.993015873015873	0.425415621100141	0	n/a	0.4400114983539477	n/a	1.055827800009865	26   92   18   88	2	3.75518610002473	0	1.09889774687288
41	25	bye baby bunting.wav	6.319002267573696	0.4860132612450954	0	n/a	0.4828495332504952	n/a	0.917305100010708	64   25   54  100	1	2.556876199989347	0	1.086601946842796
42	94	rock-a-bye baby.wav	13.92498866213152	0.4565561314323178	0	n/a	0.4129579633283035	n/a	0.7895496000128333	94   41  114   31	4	4.525276300002588	0	1.047299628530527
43	46	happy birthday.wav	7.078004535147392	0.4462011672176906	1	2.963879400020232	0.4976126444003163	 happy birthday	9.402842000010423	37   79   46   18	3	2.124466400011443	1	1.097997038639326
44	99	she'll be coming 'round the mountain.wav	8.859999999999999	0.4576199409871166	1	5.675752300012391	0.4534381649588452	 standing on christ 	42.8709022999974	116   99   35  109	3	16.593112499977	0	1.031827455434117
45	109	teddy bear picnic.wav	8.161995464852607	0.4170144074353089	0	n/a	0.4193191302617842	n/a	0.6038758000067901	27  109   81    8	2	1.972500499978196	1	1.022524778830553
46	42	froggy went a-courtin'.wav	12.20498866213152	0.4723150122190711	1	7.270364600000903	0.4312146712401704	n/a	0.7022762999986298	40    6   98   42	2	7.192301500006579	0	1.158265236853008
47	5	James Bond.wav	10.52199546485261	0.4439181188031253	0	n/a	0.4085736128960972	n/a	0.6657691999862436	85   64    5  106	3	3.110273400001461	1	1.12909235019502
48	22	blowin' in the wind.wav	9.950022675736962	0.4919725544827275	0	n/a	0.4276203222318645	n/a	1.186256799992407	22   43   87   34	3	4.916169600008288	0	1.125983485585715
49	4	I've been working on the railroad.wav	9.311020408163266	0.4635870270326153	0	n/a	0.4935324103169985	n/a	1.437801099993521	4  114   28   94	1	5.297655499976827	1	1.091033204181241
50	116	this old man.wav	9.393015873015873	0.4773448426877415	1	5.60878579999553	0.4339659908846251	n/a	1.131388099980541	116  106   26   59	2	6.323581100004958	0	1.104297630731239
51	52	hot cross buns.wav	6.46	0.4036316743029777	0	n/a	0.4443031872726824	n/a	0.6597439000033773	102  103   52   12	1	4.818304500018712	0	1.088469266500741
52	92	ring around the rosie.wav	7.034013605442177	0.4679329896843319	1	3.763038600009168	0.4694200723265264	 ring around the roses	14.73120969999582	92   53   14   87	1	3.219147800002247	1	1.18564955007256
53	91	puff the magic dragon.wav	9.333015873015873	0.4982823050219818	0	n/a	0.4063600412938882	n/a	1.39264030000777	121   85   91   24	2	3.990871000016341	0	1.002501591630753
54	9	a-tisket a-tasket.wav	10.41800453514739	0.4317892325728488	0	n/a	0.4482370673046526	n/a	1.605936000007205	39   14   95    9	2	2.219454600010067	0	1.005192402127953
55	60	john jacob jingleheimerschmidt.wav	9.928979591836734	0.4345285130859433	0	n/a	0.4729609094149421	n/a	1.876825700019253	84   60   95   65	1	3.984269499982474	0	1.170109611427362
56	108	take me out to the ballgame.wav	6.194013605442177	0.4703198217839351	1	6.165657700010343	0.4213994076860652	 take me down to the river	21.74529859999893	76   51    1  108	4	5.338469000009354	1	1.117532093603988
57	83	on top of old smokey.wav	12.79700680272109	0.430221032715411	0	n/a	0.4111404004598591	n/a	1.6002015999984	69   13   45   83	3	3.013306899985764	0	1.078251806773089
58	66	love and marriage.wav	8.717006802721089	0.4234524847425129	0	n/a	0.4560147971861977	n/a	1.261923399986699	104   66   19   80	2	2.260928100004094	1	1.042164451467809
59	95	row your boat.wav	7.035011337868481	0.4850825984325565	1	2.618233800021699	0.4358907326629788	row row your boat 	10.56376230000751	108   65   95  101	3	3.135056600003736	1	1.135770447834411
60	88	polly wolly doodle.wav	9.334013605442177	0.4425824546213608	1	5.739417399978265	0.4291951042037553	 gentle down the street	13.01258390001021	6   88   51   68	2	9.230988700001035	1	1.118707687745698
61	117	three blind mice.wav	13.92798185941043	0.4202887099317518	0	n/a	0.4859134361318099	n/a	1.743467899999814	67   24  112  117	4	3.401594299997669	1	1.053840708253085
62	59	jimmy crack corn.wav	9.063990929705215	0.4220629924995835	1	5.774724899994908	0.4962971024153449	n/a	0.8229044000036083	13   59   94   14	2	6.259796099999221	1	1.193254975855486
63	73	my bonnie lies over the ocean.wav	6.788979591836735	0.4666156966881387	0	n/a	0.4452039180896114	n/a	1.205523199983872	61    9   73   70	3	2.658282299991697	1	1.1304768812906
64	39	everlasting love.wav	8.305986394557824	0.4318172385132543	0	n/a	0.4861288688358982	n/a	1.141172499977984	48   39   22  120	1	2.889919700013706	0	1.14475829498321
65	68	love me tender.wav	9.331020408163266	0.4695161661746618	0	n/a	0.4792860752694566	n/a	1.139633600017987	68   10   14   29	4	2.994722700008424	0	1.056673883410318
66	3	I think we're alone now.wav	6.298004535147392	0.4689569965654308	0	n/a	0.4281991959695125	n/a	1.099665199988522	29    3   15   83	3	2.109840699995402	0	1.190208589991952
67	53	hush little baby.wav	9.372018140589569	0.420189860257598	1	4.190755399991758	0.4448432311705058	n/a	1.364764899975853	53  102   31   47	1	3.857065200019861	1	1.158516471420511
68	49	hello mudduh, hello fadduh.wav	10.60199546485261	0.4905865938485326	0	n/a	0.4565900020697437	n/a	1.800535899994429	49    7   14   71	3	2.821926200005691	0	1.07097739047342
69	114	the muffin man.wav	9.051020408163266	0.4134091666573017	1	4.274166200018954	0.4996679522049441	n/a	2.956700399983674	114   25   94   80	1	3.165103599982103	1	1.080308969127422
70	54	if you're happy and you know it.wav	9.090022675736961	0.4375571779345387	1	3.759602000005543	0.4749294861093451	 if you're happy and you know	16.10472789997584	54   45   57    6	1	2.32878960002563	1	1.172073563151752
71	69	mary had a little lamb.wav	9.045986394557824	0.4153335079242778	1	5.536581099993782	0.4849009535015355	 mary had a little lamb	10.62433099999907	45   69  116  106	2	2.400683999992907	1	1.101431306262642
72	34	do wah ditty.wav	7.758004535147392	0.4894164674104645	0	n/a	0.4086376526380721	n/a	1.232029399980092	107   37   22   34	2	3.353833500004839	0	1.159472790119447
73	64	london bridge.wav	6.706984126984127	0.4447083366369693	1	4.127027300011832	0.4989285145673127	n/a	4.887155600008555	47   97   20   64	1	11.6523096000019	0	1.121212481472818
74	33	do as I'm doing.wav	11.67102040816327	0.4161755303469911	0	n/a	0.4205683272747724	n/a	0.7241350999975111	78   40   33   11	2	1.711555000016233	0	1.068985058577209
75	85	over the river and through the woods.wav	13.91301587301587	0.4558013318149217	0	n/a	0.4320638056373946	n/a	0.6825561999867205	37   85  104   49	2	3.504498399997829	1	1.156325874613656
76	86	peanuts.wav	10.50399092970522	0.4503535616569886	0	n/a	0.4230679875544675	n/a	0.710798199987039	86   20   43   75	3	2.503220000013243	0	1.135693587262529
77	57	it's a small world.wav	9.291020408163265	0.4339185820159038	1	8.554875400004676	0.4312668069117206	n/a	0.9320557999890298	103   50   89   57	3	4.598456700012321	0	1.000636963827938
78	6	YMCA.wav	14.33501133786848	0.4937980233345902	0	n/a	0.4834520320342306	n/a	1.340224899991881	58    6   55   29	4	3.408170499984408	0	1.193291978426955
