trialNum	songNumber	songFileName	songDur	fixTime	responded	rt	postMusicTime	reply	promptRT	choicesMC	respMC	rtMC	outcomeMC	preFeedbackTime
1	102	smoke on the water.wav	7.838004535147392	0.453764929306665	0	n/a	0.4897591409574641	n/a	9.344032700028038	78    6   49  102	1	15.5620981999964	0	1.076610463440936
2	61	let it be.wav	12.88199546485261	0.41619717489531	0	n/a	0.4099527084098409	n/a	3.00812300000689	24   77   61   95	2	3.642634599993471	0	1.001003105696761
3	56	iron man.wav	10.60498866213152	0.4180345028166038	0	n/a	0.4110174117478067	n/a	1.747217500000261	36   55  112   56	4	5.795879099983722	1	1.185817680402159
4	64	london bridge.wav	6.706984126984127	0.4836719555805489	0	n/a	0.4358776275665652	n/a	1.825345599994762	40   64   66  103	3	3.579586599982576	0	1.01264351250261
5	60	john jacob jingleheimerschmidt.wav	9.928979591836734	0.4532942575979772	0	n/a	0.4413698598490565	n/a	1.687542600004235	60   56   87   97	1	3.303463999996893	1	1.075052064296167
6	37	down in my heart.wav	8.388979591836735	0.4296858527247461	0	n/a	0.4808781736071665	n/a	1.563503399986075	58   73   94   37	4	4.086956800019834	1	1.138161914148887
7	70	michael row the boat ashore.wav	9.372018140589569	0.4634736074010448	0	n/a	0.432167307339158	n/a	1.506180999975186	12   38   70    1	1	2.672986200021114	0	1.125164664441626
8	31	copacabana.wav	9.372018140589569	0.4519625539813221	0	n/a	0.4683647764119774	n/a	1.431478099984815	82   31  102  111	1	2.386501200002385	0	1.050900435889093
9	7	a spoonful of sugar.wav	8.531020408163265	0.4497343077546188	0	n/a	0.4975582866760599	n/a	1.597354800003814	103   79   53    7	1	2.285104000009596	0	1.052561039828546
10	78	oh susanna.wav	12.05800453514739	0.4252575726488877	0	n/a	0.4671357801631741	n/a	1.367684299999382	113  105   78   99	1	2.362649699993199	0	1.130048235482809
11	15	another one bites the dust.wav	12.46897959183674	0.4183406701862292	0	n/a	0.4803590292723909	n/a	1.77843059998122	62   92   15  117	1	1.633843799994793	0	1.025635598869759
12	87	peter and the wolf.wav	10.82798185941043	0.4984579483952999	0	n/a	0.4832789360494776	n/a	2.204811799980234	36   33   85   87	2	1.863533399999142	0	1.035671958929557
13	40	eye of the tiger.wav	8.305986394557824	0.4335865091755314	0	n/a	0.4752105561703185	n/a	1.128911200008588	121   40   17   56	3	2.059787200007122	0	1.019674581409076
14	28	chicken dance.wav	5.946984126984127	0.4514632705665185	0	n/a	0.4572965485420595	n/a	0.9081594999879599	97   95   71   28	3	2.050754399999278	0	1.021798673583638
15	48	heigh-ho.wav	10.50299319727891	0.4156599142692132	0	n/a	0.4189718608305422	n/a	2.301828800002113	62   48   43  100	4	2.718602999986615	0	1.002903675501527
16	100	shoo fly.wav	9.372018140589569	0.4944433481373287	0	n/a	0.4227432270290018	n/a	1.31049649999477	38   54  100   24	2	1.99883850000333	0	1.078718871551607
17	53	hush little baby.wav	9.372018140589569	0.4301688267306272	0	n/a	0.4205721076998987	n/a	1.591087600012543	53   52    7   39	1	2.343770900013624	1	1.161252662912684
18	115	there's a hole in the bucket.wav	7.365986394557823	0.4293481219257169	0	n/a	0.4143643389117302	n/a	1.538710900000297	109    8   41  115	1	4.778735800005961	0	1.079472268297186
19	17	baby love.wav	7.219002267573696	0.4366018560459271	0	n/a	0.4964371524732143	n/a	3.111559699987993	41   97   17   21	4	3.827787200018065	0	1.14696899963175
20	72	muppet show.wav	8.532018140589569	0.4825532487772621	1	3.809975100011798	0.4507511019159749	n/a	3.063137600023765	105   22   72   18	1	4.295340600016061	0	1.152289106361857
21	52	hot cross buns.wav	6.46	0.4628200171829537	0	n/a	0.4455983060362971	n/a	0.8469487999973353	1   59  105   52	2	3.280228299990995	0	1.011654246341251
22	73	my bonnie lies over the ocean.wav	6.788979591836735	0.481908725671006	0	n/a	0.4951692109852245	n/a	1.212615700002061	85   70  117   73	3	1.831667599995853	0	1.062910439908565
23	63	little jack horner.wav	6.793015873015873	0.4777509572661506	0	n/a	0.4943049765329195	n/a	0.7059316000086255	46   27  114   63	1	3.886534599994775	0	1.189141127094361
24	105	sugar sugar.wav	7.83501133786848	0.4891008022648229	0	n/a	0.438097998157149	n/a	3.471239200007403	105  120   98   24	2	2.496211999998195	0	1.052795454013878
25	24	buffalo gals.wav	9.331020408163266	0.4614195434418681	1	9.323510699992767	0.4406988486164804	n/a	3.220067999995081	24   26   90   62	3	4.360391099995468	0	1.027384511212746
26	30	clementine.wav	8.716009070294785	0.464613160519018	1	4.791238300007535	0.4061650371022565	n/a	2.711843600001885	57   52   61   30	4	4.93365549997543	1	1.04602286533541
27	103	smooth criminal.wav	8.348979591836734	0.4807372720728478	0	n/a	0.4070038851714156	n/a	2.652001399983419	76   46  103   90	1	2.129332400014391	0	1.148157872708174
28	34	do wah ditty.wav	7.758004535147392	0.4474103242362436	0	n/a	0.4721740185052467	n/a	2.70714080001926	101   29    5   34	1	1.829860699974233	0	1.159849736167804
29	82	old mcdonald.wav	9.046984126984126	0.4298622650670023	1	3.655759799992666	0.4404780432614778	n/a	3.384413799998583	38   67   24   82	2	7.783989700023085	0	1.145668541130716
30	104	star spangled banner.wav	12.83800453514739	0.4390199803606089	0	n/a	0.417807178320677	n/a	1.218987700005528	35   59  104   89	2	2.357959799992386	0	1.193726432076599
31	11	alouette.wav	5.946984126984127	0.4925674419237583	0	n/a	0.4957509300675901	n/a	2.179951099999016	23   11  111  120	2	1.91790560001391	1	1.179065587115853
32	55	in a gadda da vida.wav	8.306984126984126	0.4651504180770007	0	n/a	0.4329002289246404	n/a	1.048418399994262	55   49   11   90	1	1.28309429998626	1	1.075475380587898
33	107	swing low sweet chariot.wav	9.66	0.4874980512417998	0	n/a	0.4365402483545692	n/a	2.359110100020189	47  107  102   46	2	1.363267300010193	1	1.037737079289057
34	13	america the beautiful.wav	9.33201814058957	0.4992075572826294	0	n/a	0.4140606342645644	n/a	0.7996177999884821	110   14   98   13	1	1.279076799983159	0	1.145611704691657
35	109	teddy bear picnic.wav	8.161995464852607	0.4103103186176124	0	n/a	0.4156910477125266	n/a	1.350442099996144	33   24  109    5	2	1.501230599998962	0	1.199037082965138
36	120	yankee doodle.wav	8.572018140589568	0.4092413929984659	0	n/a	0.4817147799427122	n/a	1.855200800026068	78   22  109  120	2	1.581679800001439	0	1.025706213085897
37	9	a-tisket a-tasket.wav	10.41800453514739	0.4382823943374353	0	n/a	0.4602364511293295	n/a	1.535412900004303	9   36   69   50	2	1.481843999994453	0	1.02363472003554
38	8	a whole new world.wav	12.98798185941043	0.457739129364061	0	n/a	0.423199699213245	n/a	1.023690599977272	8  116   44  120	2	1.492434799991315	0	1.041311688273257
39	96	rubber duckie.wav	10.64399092970521	0.4247535552485834	0	n/a	0.4916620125192375	n/a	1.403270399983739	71    3   33   96	2	1.839835799997672	0	1.044728322394059
40	54	if you're happy and you know it.wav	9.090022675736961	0.4156511074725807	1	4.087380400014808	0.4508705592379587	n/a	2.148171900014859	104   66  106   54	4	3.399320700002136	1	1.027244452853327
41	75	my favorite things.wav	13.92698412698413	0.470978264893785	0	n/a	0.4616375716390338	n/a	0.5900580000015907	8  103   58   75	3	2.597560599999269	0	1.090770230550286
42	21	blow the man down.wav	8.491020408163266	0.4344739210168654	0	n/a	0.4718995539287305	n/a	0.967160000000149	21   85   88   11	1	1.232165199995507	1	1.033671132411602
