trialNum	songNumber	songFileName	songDur	fixTime	responded	rt	postMusicTime	reply	promptRT	choicesMC	respMC	rtMC	outcomeMC	preFeedbackTime
1	95	row your boat.wav	7.035011337868481	0.4733101979055101	1	2.203115099997376	0.446067566856739	row you rboat	7.409277400001884	55   95   97   63	2	2.57006199999887	1	1.051688991725791
2	104	star spangled banner.wav	12.83800453514739	0.4115277920944715	1	3.456855900003575	0.4144484362085917	oh see can you see	14.52259809999669	109  110  104   48	3	3.017130499996711	1	1.064633134320172
3	24	buffalo gals.wav	9.331020408163266	0.4750198681679288	1	4.676995800007717	0.4210080217700633	n/a	6.587821799999801	7   19   24   15	3	11.52355550001084	1	1.15483137041237
4	101	skip to my lou.wav	8.863990929705215	0.4683291125071195	1	3.094315199996345	0.4517720742997614	skip to my loo	5.079191500000888	72    2  101   85	3	1.898024199996144	1	1.192266100508564
5	77	ob la di ob la da.wav	14.81401360544218	0.466536593755119	0	n/a	0.4278479430204929	n/a	1.246025200001895	77   95   43   90	4	5.798491099994862	0	1.05745104382334
6	39	everlasting love.wav	8.305986394557824	0.4107976352829157	0	n/a	0.4371532923144378	n/a	1.427809300002991	39   81    7   26	1	4.888334000002942	1	1.114828020053777
7	54	if you're happy and you know it.wav	9.090022675736961	0.4515527305979289	1	2.684932999996818	0.4023137440420991	if youre happy and yoou know it	11.77930739999283	106   54   15   88	2	2.540738499999861	1	1.059915994313543
8	23	brahms lullaby.wav	12.28399092970522	0.4279830350587305	1	3.606915900003514	0.452556511226998	n/a	10.56465450000542	23   42    8   32	1	5.247328900004504	1	1.100617349783075
9	60	john jacob jingleheimerschmidt.wav	9.928979591836734	0.4100135159478216	1	9.505328500003088	0.4138544291699389	n/a	1.713419299994712	59   60   47   37	1	6.088937199994689	0	1.011357015175767
10	65	louie louie.wav	8.860997732426304	0.4138916890624402	0	n/a	0.4794368161105437	n/a	1.454820099999779	65   16   18   40	1	5.750451300002169	1	1.150168115953473
11	5	James Bond.wav	10.52199546485261	0.4607210368506432	0	n/a	0.4468603621984523	n/a	1.212814700003946	5   84  101   43	4	6.437737100000959	0	1.106410794779646
12	17	baby love.wav	7.219002267573696	0.4629072161634914	1	5.792948300004355	0.4991875924160529	n/a	3.016556499991566	56   41   17   26	3	3.063844200005406	1	1.115977153600738
13	57	it's a small world.wav	9.291020408163265	0.4183753412432943	1	3.836453700001584	0.4373210432907719	n/a	7.454575499999919	61   63   57   14	3	10.50797579999198	1	1.151535516056276
14	36	do-re-mi.wav	12.94399092970522	0.4922040003091648	1	3.847376299992902	0.4377497736848576	do rae me	11.19263520000095	81    1   24   36	4	4.574080200007302	1	1.105688286915993
