onset	duration	sample	value	stim_file
253.51	0.001	253510	1	a whole new world.wav
253.590746	0	253590.746	noteOnset	n/a
253.590746	0	253590.746	noteOnset	n/a
253.990746	0	253990.746	noteOnset	n/a
253.990746	0	253990.746	noteOnset	n/a
254.1908367	0	254190.8367	noteOnset	n/a
254.1908367	0	254190.8367	noteOnset	n/a
254.5909274	0	254590.9274	noteOnset	n/a
254.5909274	0	254590.9274	noteOnset	n/a
254.7909274	0	254790.9274	noteOnset	n/a
254.7909274	0	254790.9274	noteOnset	n/a
255.1911088	0	255191.1088	noteOnset	n/a
255.1911088	0	255191.1088	noteOnset	n/a
256.7913356	0	256791.3356	noteOnset	n/a
256.7913356	0	256791.3356	noteOnset	n/a
257.1913356	0	257191.3356	noteOnset	n/a
257.1913356	0	257191.3356	noteOnset	n/a
257.3914263	0	257391.4263	noteOnset	n/a
257.3914263	0	257391.4263	noteOnset	n/a
257.7914263	0	257791.4263	noteOnset	n/a
257.7914263	0	257791.4263	noteOnset	n/a
257.9914263	0	257991.4263	noteOnset	n/a
257.9914263	0	257991.4263	noteOnset	n/a
258.391517	0	258391.517	noteOnset	n/a
258.391517	0	258391.517	noteOnset	n/a
259.1916077	0	259191.6077	noteOnset	n/a
259.1916077	0	259191.6077	noteOnset	n/a
259.9916077	0	259991.6077	noteOnset	n/a
259.9916077	0	259991.6077	noteOnset	n/a
260.3916077	0	260391.6077	noteOnset	n/a
260.3916077	0	260391.6077	noteOnset	n/a
260.5917438	0	260591.7438	noteOnset	n/a
260.5917438	0	260591.7438	noteOnset	n/a
260.9917438	0	260991.7438	noteOnset	n/a
260.9917438	0	260991.7438	noteOnset	n/a
261.1917438	0	261191.7438	noteOnset	n/a
261.1917438	0	261191.7438	noteOnset	n/a
261.5917438	0	261591.7438	noteOnset	n/a
261.5917438	0	261591.7438	noteOnset	n/a
261.9917438	0	261991.7438	noteOnset	n/a
261.9917438	0	261991.7438	noteOnset	n/a
262.3917438	0	262391.7438	noteOnset	n/a
262.3917438	0	262391.7438	noteOnset	n/a
262.7918345	0	262791.8345	noteOnset	n/a
262.7918345	0	262791.8345	noteOnset	n/a
263.1918345	0	263191.8345	noteOnset	n/a
263.1918345	0	263191.8345	noteOnset	n/a
263.5918345	0	263591.8345	noteOnset	n/a
263.5918345	0	263591.8345	noteOnset	n/a
263.7918345	0	263791.8345	noteOnset	n/a
263.7918345	0	263791.8345	noteOnset	n/a
264.3919252	0	264391.9252	noteOnset	n/a
264.3919252	0	264391.9252	noteOnset	n/a
264.7919252	0	264791.9252	noteOnset	n/a
264.7919252	0	264791.9252	noteOnset	n/a
266.97	0.001	266970	3	n/a
280.234	0.001	280234	4	n/a
280.347	0.001	280347	5	n/a
297.148	0.001	297148	6	n/a
298.272	0.001	298272	7	n/a
319.466	0.001	319466	1	shoo fly.wav
319.5467098	0	319546.7098	noteOnset	n/a
319.5467098	0	319546.7098	noteOnset	n/a
319.8324694	0	319832.4694	noteOnset	n/a
319.8324694	0	319832.4694	noteOnset	n/a
320.4041701	0	320404.1701	noteOnset	n/a
320.4041701	0	320404.1701	noteOnset	n/a
320.6899751	0	320689.9751	noteOnset	n/a
320.6899751	0	320689.9751	noteOnset	n/a
321.1186825	0	321118.6825	noteOnset	n/a
321.1186825	0	321118.6825	noteOnset	n/a
321.2616757	0	321261.6757	noteOnset	n/a
321.2616757	0	321261.6757	noteOnset	n/a
321.8332857	0	321833.2857	noteOnset	n/a
321.8332857	0	321833.2857	noteOnset	n/a
322.119	0	322119	noteOnset	n/a
322.119	0	322119	noteOnset	n/a
322.6905646	0	322690.5646	noteOnset	n/a
322.6905646	0	322690.5646	noteOnset	n/a
322.9762789	0	322976.2789	noteOnset	n/a
322.9762789	0	322976.2789	noteOnset	n/a
323.4049864	0	323404.9864	noteOnset	n/a
323.4049864	0	323404.9864	noteOnset	n/a
323.5477982	0	323547.7982	noteOnset	n/a
323.5477982	0	323547.7982	noteOnset	n/a
324.1194082	0	324119.4082	noteOnset	n/a
324.1194082	0	324119.4082	noteOnset	n/a
324.4050771	0	324405.0771	noteOnset	n/a
324.4050771	0	324405.0771	noteOnset	n/a
324.9765964	0	324976.5964	noteOnset	n/a
324.9765964	0	324976.5964	noteOnset	n/a
325.2622653	0	325262.2653	noteOnset	n/a
325.2622653	0	325262.2653	noteOnset	n/a
325.6908821	0	325690.8821	noteOnset	n/a
325.6908821	0	325690.8821	noteOnset	n/a
325.8337846	0	325833.7846	noteOnset	n/a
325.8337846	0	325833.7846	noteOnset	n/a
326.4053039	0	326405.3039	noteOnset	n/a
326.4053039	0	326405.3039	noteOnset	n/a
326.6909728	0	326690.9728	noteOnset	n/a
326.6909728	0	326690.9728	noteOnset	n/a
326.9767778	0	326976.7778	noteOnset	n/a
326.9767778	0	326976.7778	noteOnset	n/a
327.2624921	0	327262.4921	noteOnset	n/a
327.2624921	0	327262.4921	noteOnset	n/a
327.5482063	0	327548.2063	noteOnset	n/a
327.5482063	0	327548.2063	noteOnset	n/a
327.8338753	0	327833.8753	noteOnset	n/a
327.8338753	0	327833.8753	noteOnset	n/a
328.1196803	0	328119.6803	noteOnset	n/a
328.1196803	0	328119.6803	noteOnset	n/a
329.339	0.001	329339	3	n/a
338.365	0.001	338365	4	n/a
338.442	0.001	338442	5	n/a
345.958	0.001	345958	6	n/a
347.082	0.001	347082	7	n/a
353.637	0.001	353637	1	do wah ditty.wav
353.7177302	0	353717.7302	noteOnset	n/a
353.7177302	0	353717.7302	noteOnset	n/a
354.1975941	0	354197.5941	noteOnset	n/a
354.1975941	0	354197.5941	noteOnset	n/a
354.4377302	0	354437.7302	noteOnset	n/a
354.4377302	0	354437.7302	noteOnset	n/a
355.1579116	0	355157.9116	noteOnset	n/a
355.1579116	0	355157.9116	noteOnset	n/a
355.3979116	0	355397.9116	noteOnset	n/a
355.3979116	0	355397.9116	noteOnset	n/a
355.6379116	0	355637.9116	noteOnset	n/a
355.6379116	0	355637.9116	noteOnset	n/a
355.8780023	0	355878.0023	noteOnset	n/a
355.8780023	0	355878.0023	noteOnset	n/a
356.1180023	0	356118.0023	noteOnset	n/a
356.1180023	0	356118.0023	noteOnset	n/a
356.358093	0	356358.093	noteOnset	n/a
356.358093	0	356358.093	noteOnset	n/a
356.598093	0	356598.093	noteOnset	n/a
