onset	duration	sample	value	stim_file
96.523	0.001	96523	1	billie jean.wav
96.60380726	0	96603.8073	noteOnset	n/a
96.60380726	0	96603.8073	noteOnset	n/a
96.85387528	0	96853.8753	noteOnset	n/a
96.85387528	0	96853.8753	noteOnset	n/a
97.10398866	0	97103.9887	noteOnset	n/a
97.10398866	0	97103.9887	noteOnset	n/a
97.35410204	0	97354.102	noteOnset	n/a
97.35410204	0	97354.102	noteOnset	n/a
97.85428345	0	97854.2834	noteOnset	n/a
97.85428345	0	97854.2834	noteOnset	n/a
98.10439683	0	98104.3968	noteOnset	n/a
98.10439683	0	98104.3968	noteOnset	n/a
98.3545102	0	98354.5102	noteOnset	n/a
98.3545102	0	98354.5102	noteOnset	n/a
98.85460091	0	98854.6009	noteOnset	n/a
98.85460091	0	98854.6009	noteOnset	n/a
99.35469161	0	99354.6916	noteOnset	n/a
99.35469161	0	99354.6916	noteOnset	n/a
100.354873	0	100354.873	noteOnset	n/a
100.354873	0	100354.873	noteOnset	n/a
100.6048957	0	100604.8957	noteOnset	n/a
100.6048957	0	100604.8957	noteOnset	n/a
100.854873	0	100854.873	noteOnset	n/a
100.854873	0	100854.873	noteOnset	n/a
101.1049864	0	101104.9864	noteOnset	n/a
101.1049864	0	101104.9864	noteOnset	n/a
101.3550091	0	101355.0091	noteOnset	n/a
101.3550091	0	101355.0091	noteOnset	n/a
101.6049864	0	101604.9864	noteOnset	n/a
101.6049864	0	101604.9864	noteOnset	n/a
102.1050771	0	102105.0771	noteOnset	n/a
102.1050771	0	102105.0771	noteOnset	n/a
102.3550998	0	102355.0998	noteOnset	n/a
102.3550998	0	102355.0998	noteOnset	n/a
102.8550998	0	102855.0998	noteOnset	n/a
102.8550998	0	102855.0998	noteOnset	n/a
103.3551905	0	103355.1905	noteOnset	n/a
103.3551905	0	103355.1905	noteOnset	n/a
103.6052132	0	103605.2132	noteOnset	n/a
103.6052132	0	103605.2132	noteOnset	n/a
103.8551905	0	103855.1905	noteOnset	n/a
103.8551905	0	103855.1905	noteOnset	n/a
105.309	0.001	105309	3	n/a
107.13	0.001	107130	4	n/a
107.225	0.001	107225	5	n/a
117.724	0.001	117724	6	n/a
118.928	0.001	118928	8	n/a
125.734	0.001	125734	1	row your boat.wav
125.8148277	0	125814.8277	noteOnset	n/a
125.8148277	0	125814.8277	noteOnset	n/a
126.2433084	0	126243.3084	noteOnset	n/a
126.2433084	0	126243.3084	noteOnset	n/a
126.6718345	0	126671.8345	noteOnset	n/a
126.6718345	0	126671.8345	noteOnset	n/a
126.9575034	0	126957.5034	noteOnset	n/a
126.9575034	0	126957.5034	noteOnset	n/a
127.1003152	0	127100.3152	noteOnset	n/a
127.1003152	0	127100.3152	noteOnset	n/a
127.528932	0	127528.932	noteOnset	n/a
127.528932	0	127528.932	noteOnset	n/a
127.708	0.001	127708	2	n/a
128.318	0.001	128318	3	n/a
132.854	0.001	132854	4	n/a
132.962	0.001	132962	5	n/a
135.361	0.001	135361	6	n/a
136.561	0.001	136561	8	n/a
148.837	0.001	148837	1	tequila.wav
148.9187279	0	148918.7279	noteOnset	n/a
148.9187279	0	148918.7279	noteOnset	n/a
149.0687052	0	149068.7052	noteOnset	n/a
149.0687052	0	149068.7052	noteOnset	n/a
149.3687052	0	149368.7052	noteOnset	n/a
149.3687052	0	149368.7052	noteOnset	n/a
149.5187279	0	149518.7279	noteOnset	n/a
149.5187279	0	149518.7279	noteOnset	n/a
149.6687052	0	149668.7052	noteOnset	n/a
149.6687052	0	149668.7052	noteOnset	n/a
149.8187279	0	149818.7279	noteOnset	n/a
149.8187279	0	149818.7279	noteOnset	n/a
150.1187279	0	150118.7279	noteOnset	n/a
150.1187279	0	150118.7279	noteOnset	n/a
150.4187279	0	150418.7279	noteOnset	n/a
150.4187279	0	150418.7279	noteOnset	n/a
151.3187279	0	151318.7279	noteOnset	n/a
151.3187279	0	151318.7279	noteOnset	n/a
151.341	0.001	151341	2	n/a
151.936	0.001	151936	3	n/a
154.71	0.001	154710	4	n/a
154.808	0.001	154808	5	n/a
156.541	0.001	156541	6	n/a
157.618	0.001	157618	8	n/a
164.665	0.001	164665	1	buffalo gals.wav
164.745712	0	164745.712	noteOnset	n/a
164.745712	0	164745.712	noteOnset	n/a
165.0311995	0	165031.1995	noteOnset	n/a
165.0311995	0	165031.1995	noteOnset	n/a
165.3168685	0	165316.8685	noteOnset	n/a
165.3168685	0	165316.8685	noteOnset	n/a
165.6025828	0	165602.5828	noteOnset	n/a
165.6025828	0	165602.5828	noteOnset	n/a
165.8883878	0	165888.3878	noteOnset	n/a
165.8883878	0	165888.3878	noteOnset	n/a
166.174102	0	166174.102	noteOnset	n/a
