trialNum	songNumber	songFileName	songDur	fixTime	responded	rt	postMusicTime	reply	promptRT	choicesMC	respMC	rtMC	outcomeMC	preFeedbackTime
1	98	sesame street.wav	9.885986394557824	0.4344120320220181	0	n/a	0.4831176700206176	 	10.52184369997121	60   93   98   21	3	15.64010900002904	1	1.117160922150138
2	97	rudolph.wav	9.33201814058957	0.4723650344985058	0	n/a	0.4029982472898856	n/a	8.919289799989201	6   97   21   44	2	10.34404740005266	1	1.189162010336242
3	59	jimmy crack corn.wav	9.063990929705215	0.4186721270129741	0	n/a	0.4642059173796139	merry christmass	11.34069930005353	59   84  109   99	1	14.46604179998394	1	1.097087380954173
4	75	my favorite things.wav	13.92698412698413	0.4426582775746179	1	6.745405600056984	0.4304613272561668	n/a	6.0483927000314	18   93   44   75	4	12.69326410000212	1	1.044607851021207
5	45	great escape.wav	15.75002267573696	0.4745417791318265	0	n/a	0.492055305015148	n/a	1.373268000083044	25   84   47   45	3	10.10416529991198	0	1.152450582019346
6	114	the muffin man.wav	9.051020408163266	0.4419280299686467	1	3.357690400094725	0.4499342659287908	n/a	8.512935200007632	9    2   80  114	4	4.11038590001408	1	1.02082677302144
7	101	skip to my lou.wav	8.863990929705215	0.4101213282444124	1	3.311875400017016	0.409277966088185	n/a	7.753000500029884	101  113   69   52	1	12.23853900004178	1	1.15232108722995
8	41	for he's a jolly good fellow.wav	7.117006802721089	0.4548363124381631	1	5.13178189995233	0.4069451178854666	n/a	4.839144199970178	47  102   50   41	4	7.602319999947213	1	1.189341163438376
9	67	love me do.wav	12.46798185941043	0.4189031253624574	0	n/a	0.4745850954832426	n/a	1.554441199987195	78  102   67   29	1	6.060984399984591	0	1.097006356441166
10	71	mickey mouse march.wav	4.778004535147392	0.4304521054901821	0	n/a	0.4445913963871069	n/a	1.48518860002514	119   77   50   71	2	4.831700899987482	0	1.045312242565237
11	86	peanuts.wav	10.50399092970522	0.451547241001456	0	n/a	0.4970813572051319	n/a	0.8359895000467077	86   25    9   32	3	9.452607100014575	0	1.01681293242456
12	15	another one bites the dust.wav	12.46897959183674	0.4425193502932957	0	n/a	0.4843095935342754	n/a	1.975022100028582	15   99   88   90	1	7.586324599920772	1	1.127614805856021
13	116	this old man.wav	9.393015873015873	0.4153728177775645	1	4.84259919996839	0.4935580785792197	n/a	6.398604699992575	53   49  114  116	1	16.87691360001918	0	1.044050448568346
14	9	a-tisket a-tasket.wav	10.41800453514739	0.4997575972575097	0	n/a	0.4045583916666649	n/a	1.222690099966712	48   38   41    9	1	9.643786899978295	0	1.018594492672624
15	14	angel is my centerfold (Example).wav	8.345986394557823	0.4186675681237896	1	5.924870599992573	0.4291411371439936	muffin man	13.55162780010141	17   76   82   14	4	9.73383260006085	1	1.054393034814844
16	56	iron man.wav	10.60498866213152	0.4917783857401672	0	n/a	0.4597093880888953	n/a	1.973201800021343	56   90  112   51	2	3.78794170008041	0	1.05049966551036
17	52	hot cross buns.wav	6.46	0.4530577166178592	0	n/a	0.4574849082717421	n/a	3.233409899985418	108   52   41   61	2	7.686166499974206	1	1.026940984053159
18	58	itsy bitsy spider.wav	9.802993197278912	0.4309917709151485	1	5.68721150001511	0.4760309573879142	n/a	2.163983199978247	39   58    7   29	2	10.21280520001892	1	1.052080843909518
19	23	brahms lullaby.wav	12.28399092970522	0.4223848462796292	1	4.704478500061668	0.4283027505132488	n/a	2.555233100079931	88   23   90   52	1	11.05559499992523	0	1.018705670220843
20	22	blowin' in the wind.wav	9.950022675736962	0.4080547089227842	0	n/a	0.4730694172336769	n/a	2.064369299914688	67    5   40   22	3	6.743057999992743	0	1.130443598045463
21	95	row your boat.wav	7.035011337868481	0.4137941788616332	1	5.610796599998139	0.4847639294626679	row row your boat	18.65063719998579	95    3   34   74	1	1.783919799956493	1	1.012553727688762
22	17	baby love.wav	7.219002267573696	0.4361730914470688	0	n/a	0.480984328138879	n/a	1.920320899924263	49   33   78   17	2	3.057287400006317	0	1.194628684022038
23	87	peter and the wolf.wav	10.82798185941043	0.4597099854024024	0	n/a	0.4115112345715435	n/a	1.45758869999554	30   87    4   36	1	1.302661199937575	0	1.137677429704074
24	115	there's a hole in the bucket.wav	7.365986394557823	0.4074795911760989	0	n/a	0.4498664060735578	n/a	1.795920600066893	102  115   25   71	1	7.270242300000973	0	1.196921293174477
25	43	get ready.wav	7.080997732426304	0.4658864538611331	0	n/a	0.4928385835120118	n/a	1.51051729999017	120   54   43   62	3	7.091734300018288	1	1.091922222349556
26	18	be kind to your web-footed friend.wav	6.993015873015873	0.4690473779210135	0	n/a	0.4816750807112237	n/a	2.742202499997802	118   83   18   92	3	8.770517400000244	1	1.087761607809494
