onset	duration	sample	value	stim_file
197.82	0.001	197820	1	muppet show.wav
197.9018118	0	197901.8118	noteOnset	n/a
197.9018118	0	197901.8118	noteOnset	n/a
198.1874807	0	198187.4807	noteOnset	n/a
198.1874807	0	198187.4807	noteOnset	n/a
198.4732857	0	198473.2857	noteOnset	n/a
198.4732857	0	198473.2857	noteOnset	n/a
198.7590907	0	198759.0907	noteOnset	n/a
198.7590907	0	198759.0907	noteOnset	n/a
199.0448957	0	199044.8957	noteOnset	n/a
199.0448957	0	199044.8957	noteOnset	n/a
199.1877075	0	199187.7075	noteOnset	n/a
199.1877075	0	199187.7075	noteOnset	n/a
199.6162789	0	199616.2789	noteOnset	n/a
199.6162789	0	199616.2789	noteOnset	n/a
200.1878889	0	200187.8889	noteOnset	n/a
200.1878889	0	200187.8889	noteOnset	n/a
200.4736032	0	200473.6032	noteOnset	n/a
200.4736032	0	200473.6032	noteOnset	n/a
200.7593175	0	200759.3175	noteOnset	n/a
200.7593175	0	200759.3175	noteOnset	n/a
201.0450771	0	201045.0771	noteOnset	n/a
201.0450771	0	201045.0771	noteOnset	n/a
201.1879796	0	201187.9796	noteOnset	n/a
201.1879796	0	201187.9796	noteOnset	n/a
201.4736939	0	201473.6939	noteOnset	n/a
201.4736939	0	201473.6939	noteOnset	n/a
202.4737846	0	202473.7846	noteOnset	n/a
202.4737846	0	202473.7846	noteOnset	n/a
202.7594989	0	202759.4989	noteOnset	n/a
202.7594989	0	202759.4989	noteOnset	n/a
203.0453039	0	203045.3039	noteOnset	n/a
203.0453039	0	203045.3039	noteOnset	n/a
203.3310181	0	203331.0181	noteOnset	n/a
203.3310181	0	203331.0181	noteOnset	n/a
203.6166871	0	203616.6871	noteOnset	n/a
203.6166871	0	203616.6871	noteOnset	n/a
203.7595896	0	203759.5896	noteOnset	n/a
203.7595896	0	203759.5896	noteOnset	n/a
204.0453039	0	204045.3039	noteOnset	n/a
204.0453039	0	204045.3039	noteOnset	n/a
204.1882063	0	204188.2063	noteOnset	n/a
204.1882063	0	204188.2063	noteOnset	n/a
204.3311088	0	204331.1088	noteOnset	n/a
204.3311088	0	204331.1088	noteOnset	n/a
204.4739206	0	204473.9206	noteOnset	n/a
204.4739206	0	204473.9206	noteOnset	n/a
204.7596803	0	204759.6803	noteOnset	n/a
204.7596803	0	204759.6803	noteOnset	n/a
204.9024921	0	204902.4921	noteOnset	n/a
204.9024921	0	204902.4921	noteOnset	n/a
205.1882971	0	205188.2971	noteOnset	n/a
205.1882971	0	205188.2971	noteOnset	n/a
205.3311088	0	205331.1088	noteOnset	n/a
205.3311088	0	205331.1088	noteOnset	n/a
206.846	0.001	206846	3	n/a
211.512	0.001	211512	4	n/a
211.622	0.001	211622	5	n/a
227.433	0.001	227433	6	n/a
228.552	0.001	228552	7	n/a
259.057	0.001	259057	1	shoo fly.wav
259.1377302	0	259137.7302	noteOnset	n/a
259.1377302	0	259137.7302	noteOnset	n/a
259.4234898	0	259423.4898	noteOnset	n/a
259.4234898	0	259423.4898	noteOnset	n/a
259.9951905	0	259995.1905	noteOnset	n/a
259.9951905	0	259995.1905	noteOnset	n/a
260.2809955	0	260280.9955	noteOnset	n/a
260.2809955	0	260280.9955	noteOnset	n/a
260.7097029	0	260709.7029	noteOnset	n/a
260.7097029	0	260709.7029	noteOnset	n/a
260.8526961	0	260852.6961	noteOnset	n/a
260.8526961	0	260852.6961	noteOnset	n/a
261.4243061	0	261424.3061	noteOnset	n/a
261.4243061	0	261424.3061	noteOnset	n/a
261.7100204	0	261710.0204	noteOnset	n/a
261.7100204	0	261710.0204	noteOnset	n/a
262.281585	0	262281.585	noteOnset	n/a
262.281585	0	262281.585	noteOnset	n/a
262.5672993	0	262567.2993	noteOnset	n/a
262.5672993	0	262567.2993	noteOnset	n/a
262.9960068	0	262996.0068	noteOnset	n/a
262.9960068	0	262996.0068	noteOnset	n/a
263.1388186	0	263138.8186	noteOnset	n/a
263.1388186	0	263138.8186	noteOnset	n/a
263.7104286	0	263710.4286	noteOnset	n/a
263.7104286	0	263710.4286	noteOnset	n/a
263.9960975	0	263996.0975	noteOnset	n/a
263.9960975	0	263996.0975	noteOnset	n/a
264.084	0.001	264084	2	n/a
264.624	0.001	264624	3	n/a
278.058	0.001	278058	4	n/a
278.139	0.001	278139	5	n/a
282.438	0.001	282438	6	n/a
283.508	0.001	283508	8	n/a
291.341	0.001	291341	1	it's a small world.wav
291.4217211	0	291421.7211	noteOnset	n/a
291.4217211	0	291421.7211	noteOnset	n/a
292.2788186	0	292278.8186	noteOnset	n/a
292.2788186	0	292278.8186	noteOnset	n/a
292.5645782	0	292564.5782	noteOnset	n/a
292.5645782	0	292564.5782	noteOnset	n/a
293.1360975	0	293136.0975	noteOnset	n/a
293.1360975	0	293136.0975	noteOnset	n/a
293.7076168	0	293707.6168	noteOnset	n/a
293.7076168	0	293707.6168	noteOnset	n/a
294.564805	0	294564.805	noteOnset	n/a
294.564805	0	294564.805	noteOnset	n/a
294.85061	0	294850.61	noteOnset	n/a
294.85061	0	294850.61	noteOnset	n/a
295.9936032	0	295993.6032	noteOnset	n/a
295.9936032	0	295993.6032	noteOnset	n/a
296.8507914	0	296850.7914	noteOnset	n/a
296.8507914	0	296850.7914	noteOnset	n/a
297.1365057	0	297136.5057	noteOnset	n/a
297.1365057	0	297136.5057	noteOnset	n/a
297.7079796	0	297707.9796	noteOnset	n/a
297.7079796	0	297707.9796	noteOnset	n/a
298.2794989	0	298279.4989	noteOnset	n/a
298.2794989	0	298279.4989	noteOnset	n/a
298.713	0.001	298713	2	n/a
299.237	0.001	299237	3	n/a
301.456	0.001	301456	4	n/a
301.502	0.001	301502	5	n/a
310.371	0.001	310371	6	n/a
311.572	0.001	311572	8	n/a
318.278	0.001	318278	1	oh where has my little dog gone.wav
318.3597256	0	318359.7256	noteOnset	n/a
318.3597256	0	318359.7256	noteOnset	n/a
318.5024014	0	318502.4014	noteOnset	n/a
318.5024014	0	318502.4014	noteOnset	n/a
318.8356893	0	318835.6893	noteOnset	n/a
318.8356893	0	318835.6893	noteOnset	n/a
319.0024014	0	319002.4014	noteOnset	n/a
319.0024014	0	319002.4014	noteOnset	n/a
319.1691134	0	319169.1134	noteOnset	n/a
319.1691134	0	319169.1134	noteOnset	n/a
319.3358254	0	319335.8254	noteOnset	n/a
319.3358254	0	319335.8254	noteOnset	n/a
319.5024921	0	319502.4921	noteOnset	n/a
319.5024921	0	319502.4921	noteOnset	n/a
319.6692041	0	319669.2041	noteOnset	n/a
319.6692041	0	319669.2041	noteOnset	n/a
319.8359615	0	319835.9615	noteOnset	n/a
319.8359615	0	319835.9615	noteOnset	n/a
320.0025828	0	320002.5828	noteOnset	n/a
320.0025828	0	320002.5828	noteOnset	n/a
320.3359161	0	320335.9161	noteOnset	n/a
320.3359161	0	320335.9161	noteOnset	n/a
320.5025828	0	320502.5828	noteOnset	n/a
320.5025828	0	320502.5828	noteOnset	n/a
320.8360068	0	320836.0068	noteOnset	n/a
320.8360068	0	320836.0068	noteOnset	n/a
321.0027188	0	321002.7188	noteOnset	n/a
321.0027188	0	321002.7188	noteOnset	n/a
321.1693855	0	321169.3855	noteOnset	n/a
321.1693855	0	321169.3855	noteOnset	n/a
321.3360068	0	321336.0068	noteOnset	n/a
321.3360068	0	321336.0068	noteOnset	n/a
321.5027188	0	321502.7188	noteOnset	n/a
321.5027188	0	321502.7188	noteOnset	n/a
322.1695215	0	322169.5215	noteOnset	n/a
322.1695215	0	322169.5215	noteOnset	n/a
322.3360975	0	322336.0975	noteOnset	n/a
322.3360975	0	322336.0975	noteOnset	n/a
322.5028095	0	322502.8095	noteOnset	n/a
322.5028095	0	322502.8095	noteOnset	n/a
322.8360975	0	322836.0975	noteOnset	n/a
322.8360975	0	322836.0975	noteOnset	n/a
323.0028095	0	323002.8095	noteOnset	n/a
323.0028095	0	323002.8095	noteOnset	n/a
323.1695215	0	323169.5215	noteOnset	n/a
323.1695215	0	323169.5215	noteOnset	n/a
323.3361882	0	323336.1882	noteOnset	n/a
323.3361882	0	323336.1882	noteOnset	n/a
323.5029002	0	323502.9002	noteOnset	n/a
323.5029002	0	323502.9002	noteOnset	n/a
323.8361882	0	323836.1882	noteOnset	n/a
323.8361882	0	323836.1882	noteOnset	n/a
324.0029002	0	324002.9002	noteOnset	n/a
324.0029002	0	324002.9002	noteOnset	n/a
324.3363243	0	324336.3243	noteOnset	n/a
324.3363243	0	324336.3243	noteOnset	n/a
324.5029002	0	324502.9002	noteOnset	n/a
324.5029002	0	324502.9002	noteOnset	n/a
324.8363243	0	324836.3243	noteOnset	n/a
324.8363243	0	324836.3243	noteOnset	n/a
325.0029909	0	325002.9909	noteOnset	n/a
325.0029909	0	325002.9909	noteOnset	n/a
325.1697029	0	325169.7029	noteOnset	n/a
325.1697029	0	325169.7029	noteOnset	n/a
325.3363243	0	325336.3243	noteOnset	n/a
325.3363243	0	325336.3243	noteOnset	n/a
325.5029909	0	325502.9909	noteOnset	n/a
325.5029909	0	325502.9909	noteOnset	n/a
326.724	0.001	326724	3	n/a
329.284	0.001	329284	4	n/a
