onset	duration	sample	value	stim_file
172.246	0.001	172246	1	row your boat.wav
172.3268005	0	172326.8005	noteOnset	n/a
172.3268005	0	172326.8005	noteOnset	n/a
172.7552812	0	172755.2812	noteOnset	n/a
172.7552812	0	172755.2812	noteOnset	n/a
173.1838073	0	173183.8073	noteOnset	n/a
173.1838073	0	173183.8073	noteOnset	n/a
173.4694762	0	173469.4762	noteOnset	n/a
173.4694762	0	173469.4762	noteOnset	n/a
173.612288	0	173612.288	noteOnset	n/a
173.612288	0	173612.288	noteOnset	n/a
174.0409048	0	174040.9048	noteOnset	n/a
174.0409048	0	174040.9048	noteOnset	n/a
174.3265737	0	174326.5737	noteOnset	n/a
174.3265737	0	174326.5737	noteOnset	n/a
174.434	0.001	174434	2	n/a
174.99	0.001	174990	3	n/a
182.415	0.001	182415	4	n/a
182.525	0.001	182525	5	n/a
185.086	0.001	185086	6	n/a
186.194	0.001	186194	8	n/a
195.576	0.001	195576	1	star spangled banner.wav
195.6567324	0	195656.7324	noteOnset	n/a
195.6567324	0	195656.7324	noteOnset	n/a
196.0316077	0	196031.6077	noteOnset	n/a
196.0316077	0	196031.6077	noteOnset	n/a
196.1565964	0	196156.5964	noteOnset	n/a
196.1565964	0	196156.5964	noteOnset	n/a
196.6567324	0	196656.7324	noteOnset	n/a
196.6567324	0	196656.7324	noteOnset	n/a
197.1569138	0	197156.9138	noteOnset	n/a
197.1569138	0	197156.9138	noteOnset	n/a
197.6570045	0	197657.0045	noteOnset	n/a
197.6570045	0	197657.0045	noteOnset	n/a
198.6570952	0	198657.0952	noteOnset	n/a
198.6570952	0	198657.0952	noteOnset	n/a
199.01	0.001	199010	2	n/a
199.55	0.001	199550	3	n/a
214.062	0.001	214062	4	n/a
214.205	0.001	214205	5	n/a
217.201	0.001	217201	6	n/a
218.309	0.001	218309	8	n/a
226.165	0.001	226165	1	buffalo gals.wav
226.245712	0	226245.712	noteOnset	n/a
226.245712	0	226245.712	noteOnset	n/a
226.5311995	0	226531.1995	noteOnset	n/a
226.5311995	0	226531.1995	noteOnset	n/a
226.8168685	0	226816.8685	noteOnset	n/a
226.8168685	0	226816.8685	noteOnset	n/a
227.1025828	0	227102.5828	noteOnset	n/a
227.1025828	0	227102.5828	noteOnset	n/a
227.3883878	0	227388.3878	noteOnset	n/a
227.3883878	0	227388.3878	noteOnset	n/a
227.674102	0	227674.102	noteOnset	n/a
227.674102	0	227674.102	noteOnset	n/a
227.959907	0	227959.907	noteOnset	n/a
227.959907	0	227959.907	noteOnset	n/a
228.5312902	0	228531.2902	noteOnset	n/a
228.5312902	0	228531.2902	noteOnset	n/a
228.8170045	0	228817.0045	noteOnset	n/a
228.8170045	0	228817.0045	noteOnset	n/a
229.1028095	0	229102.8095	noteOnset	n/a
229.1028095	0	229102.8095	noteOnset	n/a
229.6741927	0	229674.1927	noteOnset	n/a
229.6741927	0	229674.1927	noteOnset	n/a
229.9599977	0	229959.9977	noteOnset	n/a
229.9599977	0	229959.9977	noteOnset	n/a
230.245712	0	230245.712	noteOnset	n/a
230.245712	0	230245.712	noteOnset	n/a
230.6742834	0	230674.2834	noteOnset	n/a
230.6742834	0	230674.2834	noteOnset	n/a
230.8170952	0	230817.0952	noteOnset	n/a
230.8170952	0	230817.0952	noteOnset	n/a
230.851	0.001	230851	2	n/a
231.361	0.001	231361	3	n/a
237.96	0.001	237960	4	n/a
238.085	0.001	238085	5	n/a
249.614	0.001	249614	6	n/a
250.807	0.001	250807	8	n/a
258.209	0.001	258209	1	skip to my lou.wav
258.2897029	0	258289.7029	noteOnset	n/a
258.2897029	0	258289.7029	noteOnset	n/a
258.7897029	0	258789.7029	noteOnset	n/a
258.7897029	0	258789.7029	noteOnset	n/a
259.2897029	0	259289.7029	noteOnset	n/a
259.2897029	0	259289.7029	noteOnset	n/a
259.5396803	0	259539.6803	noteOnset	n/a
259.5396803	0	259539.6803	noteOnset	n/a
259.6646689	0	259664.6689	noteOnset	n/a
259.6646689	0	259664.6689	noteOnset	n/a
259.7897029	0	259789.7029	noteOnset	n/a
259.7897029	0	259789.7029	noteOnset	n/a
260.2897029	0	260289.7029	noteOnset	n/a
260.2897029	0	260289.7029	noteOnset	n/a
260.7897029	0	260789.7029	noteOnset	n/a
260.7897029	0	260789.7029	noteOnset	n/a
261.2897937	0	261289.7937	noteOnset	n/a
261.2897937	0	261289.7937	noteOnset	n/a
261.306	0.001	261306	2	n/a
261.873	0.001	261873	3	n/a
266.949	0.001	266949	4	n/a
267.093	0.001	267093	5	n/a
269	0.001	269000	6	n/a
270.195	0.001	270195	8	n/a
276.436	0.001	276436	1	ob la di ob la da.wav
276.5178209	0	276517.8209	noteOnset	n/a
276.5178209	0	276517.8209	noteOnset	n/a
276.7486145	0	276748.6145	noteOnset	n/a
276.7486145	0	276748.6145	noteOnset	n/a
276.9793175	0	276979.3175	noteOnset	n/a
276.9793175	0	276979.3175	noteOnset	n/a
277.4408141	0	277440.8141	noteOnset	n/a
277.4408141	0	277440.8141	noteOnset	n/a
277.671517	0	277671.517	noteOnset	n/a
277.671517	0	277671.517	noteOnset	n/a
277.9023107	0	277902.3107	noteOnset	n/a
277.9023107	0	277902.3107	noteOnset	n/a
278.3638073	0	278363.8073	noteOnset	n/a
278.3638073	0	278363.8073	noteOnset	n/a
278.5946009	0	278594.6009	noteOnset	n/a
278.5946009	0	278594.6009	noteOnset	n/a
278.8253039	0	278825.3039	noteOnset	n/a
278.8253039	0	278825.3039	noteOnset	n/a
279.7483878	0	279748.3878	noteOnset	n/a
279.7483878	0	279748.3878	noteOnset	n/a
280.671517	0	280671.517	noteOnset	n/a
280.671517	0	280671.517	noteOnset	n/a
281.1331043	0	281133.1043	noteOnset	n/a
281.1331043	0	281133.1043	noteOnset	n/a
281.3638073	0	281363.8073	noteOnset	n/a
281.3638073	0	281363.8073	noteOnset	n/a
281.5946009	0	281594.6009	noteOnset	n/a
281.5946009	0	281594.6009	noteOnset	n/a
281.8253946	0	281825.3946	noteOnset	n/a
281.8253946	0	281825.3946	noteOnset	n/a
282.0561882	0	282056.1882	noteOnset	n/a
282.0561882	0	282056.1882	noteOnset	n/a
282.5177302	0	282517.7302	noteOnset	n/a
282.5177302	0	282517.7302	noteOnset	n/a
283.9024014	0	283902.4014	noteOnset	n/a
283.9024014	0	283902.4014	noteOnset	n/a
284.133195	0	284133.195	noteOnset	n/a
284.133195	0	284133.195	noteOnset	n/a
284.3639887	0	284363.9887	noteOnset	n/a
284.3639887	0	284363.9887	noteOnset	n/a
284.8256213	0	284825.6213	noteOnset	n/a
284.8256213	0	284825.6213	noteOnset	n/a
285.0563243	0	285056.3243	noteOnset	n/a
285.0563243	0	285056.3243	noteOnset	n/a
285.2871179	0	285287.1179	noteOnset	n/a
285.2871179	0	285287.1179	noteOnset	n/a
285.7487052	0	285748.7052	noteOnset	n/a
285.7487052	0	285748.7052	noteOnset	n/a
285.9794989	0	285979.4989	noteOnset	n/a
285.9794989	0	285979.4989	noteOnset	n/a
286.2102925	0	286210.2925	noteOnset	n/a
286.2102925	0	286210.2925	noteOnset	n/a
287.1334218	0	287133.4218	noteOnset	n/a
287.1334218	0	287133.4218	noteOnset	n/a
288.0565057	0	288056.5057	noteOnset	n/a
288.0565057	0	288056.5057	noteOnset	n/a
288.518093	0	288518.093	noteOnset	n/a
288.518093	0	288518.093	noteOnset	n/a
288.7488866	0	288748.8866	noteOnset	n/a
288.7488866	0	288748.8866	noteOnset	n/a
288.9795896	0	288979.5896	noteOnset	n/a
288.9795896	0	288979.5896	noteOnset	n/a
289.2104286	0	289210.4286	noteOnset	n/a
289.2104286	0	289210.4286	noteOnset	n/a
289.4412222	0	289441.2222	noteOnset	n/a
289.4412222	0	289441.2222	noteOnset	n/a
289.9028095	0	289902.8095	noteOnset	n/a
289.9028095	0	289902.8095	noteOnset	n/a
291.696	0.001	291696	3	n/a
292.934	0.001	292934	4	n/a
293.075	0.001	293075	5	n/a
298.871	0.001	298871	6	n/a
299.96	0.001	299960	7	n/a
305.754	0.001	305754	1	everlasting love.wav
305.8348277	0	305834.8277	noteOnset	n/a
305.8348277	0	305834.8277	noteOnset	n/a
306.3349184	0	306334.9184	noteOnset	n/a
306.3349184	0	306334.9184	noteOnset	n/a
306.5850317	0	306585.0317	noteOnset	n/a
306.5850317	0	306585.0317	noteOnset	n/a
306.8350998	0	306835.0998	noteOnset	n/a
306.8350998	0	306835.0998	noteOnset	n/a
307.0851678	0	307085.1678	noteOnset	n/a
307.0851678	0	307085.1678	noteOnset	n/a
307.3352358	0	307335.2358	noteOnset	n/a
307.3352358	0	307335.2358	noteOnset	n/a
307.8353265	0	307835.3265	noteOnset	n/a
307.8353265	0	307835.3265	noteOnset	n/a
308.3353265	0	308335.3265	noteOnset	n/a
308.3353265	0	308335.3265	noteOnset	n/a
308.5853946	0	308585.3946	noteOnset	n/a
308.5853946	0	308585.3946	noteOnset	n/a
308.8354172	0	308835.4172	noteOnset	n/a
308.8354172	0	308835.4172	noteOnset	n/a
309.0855306	0	309085.5306	noteOnset	n/a
309.0855306	0	309085.5306	noteOnset	n/a
309.3355079	0	309335.5079	noteOnset	n/a
309.3355079	0	309335.5079	noteOnset	n/a
309.8355079	0	309835.5079	noteOnset	n/a
309.8355079	0	309835.5079	noteOnset	n/a
310.3355986	0	310335.5986	noteOnset	n/a
310.3355986	0	310335.5986	noteOnset	n/a
310.5856213	0	310585.6213	noteOnset	n/a
310.5856213	0	310585.6213	noteOnset	n/a
310.8355986	0	310835.5986	noteOnset	n/a
310.8355986	0	310835.5986	noteOnset	n/a
311.0856213	0	311085.6213	noteOnset	n/a
311.0856213	0	311085.6213	noteOnset	n/a
311.585712	0	311585.712	noteOnset	n/a
311.585712	0	311585.712	noteOnset	n/a
311.8357347	0	311835.7347	noteOnset	n/a
311.8357347	0	311835.7347	noteOnset	n/a
312.085712	0	312085.712	noteOnset	n/a
312.085712	0	312085.712	noteOnset	n/a
312.585712	0	312585.712	noteOnset	n/a
312.585712	0	312585.712	noteOnset	n/a
313.0858027	0	313085.8027	noteOnset	n/a
313.0858027	0	313085.8027	noteOnset	n/a
314.502	0.001	314502	3	n/a
315.917	0.001	315917	4	n/a
316.045	0.001	316045	5	n/a
320.933	0.001	320933	6	n/a
322.076	0.001	322076	8	n/a
328.163	0.001	328163	1	if you're happy and you know it.wav
328.2438073	0	328243.8073	noteOnset	n/a
328.2438073	0	328243.8073	noteOnset	n/a
328.3867098	0	328386.7098	noteOnset	n/a
328.3867098	0	328386.7098	noteOnset	n/a
328.5294762	0	328529.4762	noteOnset	n/a
328.5294762	0	328529.4762	noteOnset	n/a
328.6723787	0	328672.3787	noteOnset	n/a
328.6723787	0	328672.3787	noteOnset	n/a
328.8151905	0	328815.1905	noteOnset	n/a
328.8151905	0	328815.1905	noteOnset	n/a
328.958093	0	328958.093	noteOnset	n/a
328.958093	0	328958.093	noteOnset	n/a
329.1009048	0	329100.9048	noteOnset	n/a
329.1009048	0	329100.9048	noteOnset	n/a
329.2438073	0	329243.8073	noteOnset	n/a
329.2438073	0	329243.8073	noteOnset	n/a
329.3865737	0	329386.5737	noteOnset	n/a
329.3865737	0	329386.5737	noteOnset	n/a
329.5293855	0	329529.3855	noteOnset	n/a
329.5293855	0	329529.3855	noteOnset	n/a
329.672288	0	329672.288	noteOnset	n/a
329.672288	0	329672.288	noteOnset	n/a
330.5294762	0	330529.4762	noteOnset	n/a
330.5294762	0	330529.4762	noteOnset	n/a
330.672288	0	330672.288	noteOnset	n/a
330.672288	0	330672.288	noteOnset	n/a
330.8151905	0	330815.1905	noteOnset	n/a
330.8151905	0	330815.1905	noteOnset	n/a
330.826	0.001	330826	2	n/a
331.362	0.001	331362	3	n/a
343.141	0.001	343141	4	n/a
343.234	0.001	343234	5	n/a
