trialNum	songNumber	songFileName	songDur	fixTime	responded	rt	postMusicTime	reply	promptRT	choicesMC	respMC	rtMC	outcomeMC	preFeedbackTime
1	16	are you sleeping brother john.wav	9.376009070294785	0.4849836445774611	1	2.797288199973991	0.4424968049146982	 	14.19684179997421	16   49   55   93	2	18.05454199999804	0	1.145333320688275
2	26	camptown races.wav	8.305986394557824	0.4660097065847445	1	2.428906700020889	0.4590145364089117	Nursery Rhyme	10.33854140000767	114   64    6   26	3	17.44964169999002	0	1.12319052268067
3	72	muppet show.wav	8.532018140589569	0.4085763946374985	0	n/a	0.4351753421452624	n/a	4.892513500002678	86  104  110   72	4	4.103190099995118	1	1.064887893898935
4	91	puff the magic dragon.wav	9.333015873015873	0.4806666581129042	1	6.640818299987586	0.4637468780709614	n/a	4.569893200008664	68   10   30   91	4	7.11924599998747	1	1.059539412547994
5	1	I feel fine.wav	10.69002267573696	0.4979394064580573	0	n/a	0.409977561368806	n/a	7.183495600009337	102    1    5  116	1	9.161586300004274	0	1.127356824191316
6	86	peanuts.wav	10.50399092970522	0.4380128789727014	1	10.19547219999367	0.4126544169726662	n/a	3.171039600012591	86   55   34   66	4	6.063917499996023	0	1.194446320714848
7	99	she'll be coming 'round the mountain.wav	8.859999999999999	0.487531029637006	1	2.679505699983565	0.4621994664404126	Barney	13.14633540000068	99   94  100   84	1	3.366030399978627	1	1.148025015513544
8	15	another one bites the dust.wav	12.46897959183674	0.4340198580383618	1	7.022282400022959	0.4052854828921482	 	2.061693399999058	17  118    4   15	4	3.281809800013434	1	1.038754143148699
9	40	eye of the tiger.wav	8.305986394557824	0.4083267540901415	1	4.584518699994078	0.4194637230263581	n/a	3.921273800020572	40   16   13  117	3	9.715725799993379	0	1.149664618645047
10	59	jimmy crack corn.wav	9.063990929705215	0.4210799064830129	1	8.045532499992987	0.4900463963017641	n/a	1.708511299977545	37   36  113   59	3	4.742763899994316	0	1.161077451879134
11	101	skip to my lou.wav	8.863990929705215	0.4697819093626112	1	2.790857300016796	0.4593026544691768	Skip to my rue?	13.72058150000521	101   11   89   90	1	2.064155400003074	1	1.138425370726041
12	94	rock-a-bye baby.wav	13.92498866213152	0.4508610712904288	1	2.046157200005837	0.431013452121875	Rocka-bye Baby	14.9494127999933	110   94   15   55	2	2.010131899995031	1	1.096619326083467
13	12	amazing grace.wav	8.674013605442177	0.4046481372622337	1	2.905750100006117	0.4324301814986937	Amazing grace	8.333738299988909	83   45   76   12	4	2.012219999975059	1	1.062976429977824
14	39	everlasting love.wav	8.305986394557824	0.4678325641645475	0	n/a	0.4466925842013813	n/a	4.684340599982534	53   39   92    5	3	5.221195900026942	0	1.1305968687058
15	32	daisy bell.wav	8.062993197278912	0.453613397105054	1	3.176928900007624	0.4854626480681241	 	4.945325600012438	32   24  112  108	1	5.752204399992479	1	1.114394563549334
16	10	all my loving.wav	11.52498866213152	0.4448202660106013	0	n/a	0.4767717152107062	n/a	1.819796900002984	64   10   72   14	4	6.205487600003835	0	1.149178758029593
17	65	louie louie.wav	8.860997732426304	0.4191471388316587	0	n/a	0.4211632175170156	n/a	2.321206099994015	1  105   65  110	4	4.281456600001547	0	1.176586452954938
18	79	oh where has my little dog gone.wav	8.02	0.4814200973103778	1	2.379654299991671	0.4369084179635279	Oh where oh where has my little dog gone	18.23884689999977	11   10  117   79	4	4.065820699994219	1	1.172320428861773
19	37	down in my heart.wav	8.388979591836735	0.4019250790181979	1	5.398673100018641	0.4904750816540462	Nursery Rhyme	12.42133250000188	37    3   97   26	4	5.831849300011527	0	1.120305312111497
20	88	polly wolly doodle.wav	9.334013605442177	0.4258350904350036	1	3.923151000024518	0.4936053118627022	Nursey Rhyme	7.187275200005388	63   99   88   56	3	15.2534064000065	1	1.13346189359258
21	11	alouette.wav	5.946984126984127	0.4446159676114152	1	2.797286699991673	0.4818062054745562	Nursery Rhyme	9.320543699985137	11   95   19   98	1	9.157428400008939	1	1.028699738027876
22	46	happy birthday.wav	7.078004535147392	0.4751420450464319	1	1.697069199988618	0.4763231149745122	Happy Birthday to you	9.230114600009983	62   46   34   82	2	1.468428199994378	1	1.047853862918243
23	104	star spangled banner.wav	12.83800453514739	0.4429301209923738	1	3.145209099981003	0.4239945546766283	n/a	4.512971899996046	104   23   28   99	2	16.24558190000243	0	1.176625840639049
24	44	good night ladies.wav	6.378004535147392	0.4554438405085132	1	5.140471899998374	0.4659671554419377	 	2.581299200013746	44    4   21   48	1	5.156910099991364	1	1.138004591786725
