trialNum	songNumber	songFileName	songDur	fixTime	responded	rt	postMusicTime	reply	promptRT	choicesMC	respMC	rtMC	outcomeMC	preFeedbackTime
1	19	billie jean.wav	8.305986394557824	0.4129984191573048	0	n/a	0.4309992736063505	n/a	1.829459000029601	12   19   89   61	2	10.50836640002672	1	1.166269320157023
2	95	row your boat.wav	7.035011337868481	0.465545497849024	1	1.967320199939422	0.4783812977591799	row your boat	4.544059799984097	95   59   10   12	1	2.384158700006083	1	1.177429345484731
3	110	tequila.wav	9.256009070294784	0.4772180339477664	1	2.49040549993515	0.4961260168124899	tequila	2.763920399942435	68   60   81  110	4	1.736991900019348	1	1.029729773666118
4	24	buffalo gals.wav	9.331020408163266	0.4518519665556853	1	4.490192700061016	0.4149652651537953	n/a	1.957729399902746	4   88   24   21	3	4.913718200055882	1	1.068874805507403
5	25	bye baby bunting.wav	6.319002267573696	0.4223626280934042	0	n/a	0.4434383496221672	n/a	0.7445959999458864	25   54  111   97	4	3.656117799924687	0	1.087796914660129
6	23	brahms lullaby.wav	12.28399092970522	0.4588984257489587	1	4.543490399955772	0.4634644860945278	lullaby	4.264778000069782	104   23   91   79	2	2.783893499989063	1	1.134280749259831
7	38	eight days a week.wav	12.28399092970522	0.4834288604519215	1	4.601437599980272	0.4067912604233478	the beatles	7.876832799986005	39    7   38   24	3	2.36867859994527	1	1.185885438272679
8	16	are you sleeping brother john.wav	9.376009070294785	0.450066885983617	1	3.60976850008592	0.4510137193127852	are you sleeping	3.394895000034012	18   91   66   16	4	2.536652300041169	1	1.155830795022302
9	32	daisy bell.wav	8.062993197278912	0.4990398220803625	1	3.264270199928433	0.4259026651278693	daisy daisy	3.073887299979106	2   32   37   50	2	1.578093099989928	1	1.000257372541432
10	60	john jacob jingleheimerschmidt.wav	9.928979591836734	0.4085405592214601	1	4.88196849997621	0.4157924789351838	john jacob	5.033854399924167	76   20   60   58	3	1.614519100054167	1	1.022994721772587
11	63	little jack horner.wav	6.793015873015873	0.4186740306607354	0	n/a	0.4817029649736422	n/a	1.806646000011824	25   63   37   99	3	4.173210600041784	0	1.010269612594718
12	21	blow the man down.wav	8.491020408163266	0.4570239418063896	1	4.161308199982159	0.4583726433036668	blow the man down	3.162699999986216	35   63  120   21	4	2.158065999974497	1	1.077056244217064
13	5	James Bond.wav	10.52199546485261	0.4160607198859898	1	1.392906900029629	0.4928535431154118	james bond	2.562182400026359	71   13    5   19	3	1.412368699908257	1	1.176347266142372
14	115	there's a hole in the bucket.wav	7.365986394557823	0.4749821084942113	1	2.241634499980137	0.4916012012849502	there's a hole	6.000683499965817	115   50    3  119	1	1.320396600058302	1	1.107530429551798
15	37	down in my heart.wav	8.388979591836735	0.4487007382476709	1	5.089350800029933	0.4467068084192426	n/a	6.16502950002905	70   37   89   27	2	1.420141599955969	1	1.184734612175363
16	51	home on the range.wav	13.08498866213152	0.4045698388766886	1	2.736501100007445	0.4392574083419605	home on the range	4.271578300045803	46   95    6   51	4	1.841010100091808	1	1.111287822857548
17	20	bingo.wav	8.920997732426304	0.4625581638374704	1	3.781835899921134	0.4280936409709018	bingo	10.66848610003944	20   96   55   87	1	0.883405499975197	1	1.168006836789744
18	34	do wah ditty.wav	7.758004535147392	0.4860689362318965	1	2.341883499990217	0.4649627855045864	do wah diddy	4.699855900020339	34   53   32   75	1	1.375053100055084	1	1.065270804965029
19	117	three blind mice.wav	13.92798185941043	0.4799673015857013	1	3.118985000066459	0.4816820241928008	three blind mice	2.286389300017618	53  117    2   25	2	1.437516600009985	1	1.122871264790752
