trialNum	songNumber	songFileName	songDur	fixTime	responded	rt	postMusicTime	reply	promptRT	choicesMC	respMC	rtMC	outcomeMC	preFeedbackTime
1	86	peanuts.wav	10.50399092970522	0.4769789641779817	0	n/a	0.4006873219946642	n/a	5.490989199999603	102   86   33  103	4	6.648817299996153	0	1.177844149048377
2	88	polly wolly doodle.wav	9.334013605442177	0.4585950082741852	0	n/a	0.4795739039209204	n/a	5.1270072000043	16   79   76   88	2	11.7432215000008	0	1.073748318140523
3	78	oh susanna.wav	12.05800453514739	0.4289433325194709	0	n/a	0.4706827795398131	n/a	5.907425199999125	18   54   49   78	2	12.59470640000654	0	1.087578741436285
4	15	another one bites the dust.wav	12.46897959183674	0.431695909286019	0	n/a	0.4160390946039249	n/a	2.287616699992213	60   46  100   15	3	14.15605970000615	0	1.013195094541839
5	2	I think I love you.wav	9.272018140589569	0.4464878064450263	0	n/a	0.4257755716925817	n/a	2.692438999991282	47   64    2   99	2	13.82760610000696	0	1.027137546669942
6	83	on top of old smokey.wav	12.79700680272109	0.4805371387645273	0	n/a	0.4340179214777478	n/a	1.205518100003246	79   48   95   83	1	6.839775699991151	0	1.027772628682988
7	55	in a gadda da vida.wav	8.306984126984126	0.4178061236399501	0	n/a	0.4398733516484695	n/a	6.616036200008239	14   13   18   55	3	13.68275079999876	0	1.087103951018175
8	14	angel is my centerfold (Example).wav	8.345986394557823	0.4630868212093622	0	n/a	0.4081804204626185	n/a	5.382697399996687	58   73   10   14	1	6.325441300010425	0	1.148338686953911
9	39	everlasting love.wav	8.305986394557824	0.4611554685687391	0	n/a	0.4009947905830158	n/a	2.780631400004495	39   56   87   67	4	13.6301775000029	0	1.013648361468677
10	45	great escape.wav	15.75002267573696	0.4084563392136701	0	n/a	0.4284567606164776	n/a	1.744144699987373	29   90  117   45	3	17.05217599999742	0	1.16754896538043
11	91	puff the magic dragon.wav	9.333015873015873	0.4001862195897751	0	n/a	0.4275880846513259	n/a	2.130601600001683	18   54   66   91	2	5.963113499994506	0	1.058750203465944
12	35	do your ears hang low.wav	9.661995464852607	0.486982175287491	0	n/a	0.4406221517488716	from a youtube video from when i was younger	27.3081269999966	108  103   35   15	1	2.887132799995015	0	1.047832564947363
13	23	brahms lullaby.wav	12.28399092970522	0.4282644701092393	0	n/a	0.4965695978103733	lullaby	11.01219060001313	23   69  107   94	1	15.77966899999592	1	1.066499620620713
