onset	duration	sample	value	stim_file
192.903	0.001	192903	1	peter and the wolf.wav
192.9837166	0	192983.7166	noteOnset	n/a
192.9837166	0	192983.7166	noteOnset	n/a
193.6692948	0	193669.2948	noteOnset	n/a
193.6692948	0	193669.2948	noteOnset	n/a
194.1837166	0	194183.7166	noteOnset	n/a
194.1837166	0	194183.7166	noteOnset	n/a
194.3550998	0	194355.0998	noteOnset	n/a
194.3550998	0	194355.0998	noteOnset	n/a
194.698093	0	194698.093	noteOnset	n/a
194.698093	0	194698.093	noteOnset	n/a
195.0409955	0	195040.9955	noteOnset	n/a
195.0409955	0	195040.9955	noteOnset	n/a
195.7268005	0	195726.8005	noteOnset	n/a
195.7268005	0	195726.8005	noteOnset	n/a
196.0697029	0	196069.7029	noteOnset	n/a
196.0697029	0	196069.7029	noteOnset	n/a
196.4126054	0	196412.6054	noteOnset	n/a
196.4126054	0	196412.6054	noteOnset	n/a
197.0982744	0	197098.2744	noteOnset	n/a
197.0982744	0	197098.2744	noteOnset	n/a
197.4413129	0	197441.3129	noteOnset	n/a
197.4413129	0	197441.3129	noteOnset	n/a
197.577	0.001	197577	2	n/a
198.118	0.001	198118	3	n/a
218.829	0.001	218829	4	n/a
218.908	0.001	218908	5	n/a
229.695	0.001	229695	6	n/a
230.809	0.001	230809	7	n/a
272.541	0.001	272541	1	star spangled banner.wav
272.6217211	0	272621.7211	noteOnset	n/a
272.6217211	0	272621.7211	noteOnset	n/a
272.9965964	0	272996.5964	noteOnset	n/a
272.9965964	0	272996.5964	noteOnset	n/a
273.121585	0	273121.585	noteOnset	n/a
273.121585	0	273121.585	noteOnset	n/a
273.568	0.001	273568	2	n/a
274.115	0.001	274115	3	n/a
279.953	0.001	279953	4	n/a
280.066	0.001	280066	5	n/a
286.62	0.001	286620	6	n/a
287.73	0.001	287730	8	n/a
295.542	0.001	295542	1	little jack horner.wav
295.6227188	0	295622.7188	noteOnset	n/a
295.6227188	0	295622.7188	noteOnset	n/a
295.765576	0	295765.576	noteOnset	n/a
295.765576	0	295765.576	noteOnset	n/a
295.9084785	0	295908.4785	noteOnset	n/a
295.9084785	0	295908.4785	noteOnset	n/a
296.051381	0	296051.381	noteOnset	n/a
296.051381	0	296051.381	noteOnset	n/a
296.3371859	0	296337.1859	noteOnset	n/a
296.3371859	0	296337.1859	noteOnset	n/a
296.4801791	0	296480.1791	noteOnset	n/a
296.4801791	0	296480.1791	noteOnset	n/a
296.6230816	0	296623.0816	noteOnset	n/a
296.6230816	0	296623.0816	noteOnset	n/a
296.7659841	0	296765.9841	noteOnset	n/a
296.7659841	0	296765.9841	noteOnset	n/a
296.9088866	0	296908.8866	noteOnset	n/a
296.9088866	0	296908.8866	noteOnset	n/a
297.1946916	0	297194.6916	noteOnset	n/a
297.1946916	0	297194.6916	noteOnset	n/a
297.3375941	0	297337.5941	noteOnset	n/a
297.3375941	0	297337.5941	noteOnset	n/a
297.4804059	0	297480.4059	noteOnset	n/a
297.4804059	0	297480.4059	noteOnset	n/a
297.6233084	0	297623.3084	noteOnset	n/a
297.6233084	0	297623.3084	noteOnset	n/a
297.7662109	0	297766.2109	noteOnset	n/a
