onset	duration	sample	value	stim_file
115.561	0.001	115561	1	peter and the wolf.wav
115.6417211	0	115641.7211	noteOnset	n/a
115.6417211	0	115641.7211	noteOnset	n/a
116.3272993	0	116327.2993	noteOnset	n/a
116.3272993	0	116327.2993	noteOnset	n/a
116.8417211	0	116841.7211	noteOnset	n/a
116.8417211	0	116841.7211	noteOnset	n/a
117.0131043	0	117013.1043	noteOnset	n/a
117.0131043	0	117013.1043	noteOnset	n/a
117.3560975	0	117356.0975	noteOnset	n/a
117.3560975	0	117356.0975	noteOnset	n/a
117.699	0	117699	noteOnset	n/a
117.699	0	117699	noteOnset	n/a
118.384805	0	118384.805	noteOnset	n/a
118.384805	0	118384.805	noteOnset	n/a
118.7277075	0	118727.7075	noteOnset	n/a
118.7277075	0	118727.7075	noteOnset	n/a
119.07061	0	119070.61	noteOnset	n/a
119.07061	0	119070.61	noteOnset	n/a
119.7562789	0	119756.2789	noteOnset	n/a
119.7562789	0	119756.2789	noteOnset	n/a
120.0993175	0	120099.3175	noteOnset	n/a
120.0993175	0	120099.3175	noteOnset	n/a
120.4420839	0	120442.0839	noteOnset	n/a
120.4420839	0	120442.0839	noteOnset	n/a
120.7849864	0	120784.9864	noteOnset	n/a
120.7849864	0	120784.9864	noteOnset	n/a
121.1278889	0	121127.8889	noteOnset	n/a
121.1278889	0	121127.8889	noteOnset	n/a
121.8136939	0	121813.6939	noteOnset	n/a
121.8136939	0	121813.6939	noteOnset	n/a
122.1565057	0	122156.5057	noteOnset	n/a
122.1565057	0	122156.5057	noteOnset	n/a
122.4994082	0	122499.4082	noteOnset	n/a
122.4994082	0	122499.4082	noteOnset	n/a
123.1852132	0	123185.2132	noteOnset	n/a
123.1852132	0	123185.2132	noteOnset	n/a
123.5279796	0	123527.9796	noteOnset	n/a
123.5279796	0	123527.9796	noteOnset	n/a
123.8708821	0	123870.8821	noteOnset	n/a
123.8708821	0	123870.8821	noteOnset	n/a
124.5566871	0	124556.6871	noteOnset	n/a
124.5566871	0	124556.6871	noteOnset	n/a
125.2424921	0	125242.4921	noteOnset	n/a
125.2424921	0	125242.4921	noteOnset	n/a
126.851	0.001	126851	3	n/a
144.4	0.001	144400	4	n/a
144.479	0.001	144479	5	n/a
154.942	0.001	154942	6	n/a
156.095	0.001	156095	8	n/a
163.469	0.001	163469	1	sugar sugar.wav
163.5498844	0	163549.8844	noteOnset	n/a
163.5498844	0	163549.8844	noteOnset	n/a
163.7999977	0	163799.9977	noteOnset	n/a
163.7999977	0	163799.9977	noteOnset	n/a
164.0499751	0	164049.9751	noteOnset	n/a
164.0499751	0	164049.9751	noteOnset	n/a
164.3000884	0	164300.0884	noteOnset	n/a
164.3000884	0	164300.0884	noteOnset	n/a
164.5500658	0	164550.0658	noteOnset	n/a
164.5500658	0	164550.0658	noteOnset	n/a
164.8001791	0	164800.1791	noteOnset	n/a
164.8001791	0	164800.1791	noteOnset	n/a
165.3001791	0	165300.1791	noteOnset	n/a
165.3001791	0	165300.1791	noteOnset	n/a
165.8002698	0	165800.2698	noteOnset	n/a
165.8002698	0	165800.2698	noteOnset	n/a
166.3003605	0	166300.3605	noteOnset	n/a
166.3003605	0	166300.3605	noteOnset	n/a
167.0503832	0	167050.3832	noteOnset	n/a
167.0503832	0	167050.3832	noteOnset	n/a
167.3004966	0	167300.4966	noteOnset	n/a
167.3004966	0	167300.4966	noteOnset	n/a
167.5504739	0	167550.4739	noteOnset	n/a
167.5504739	0	167550.4739	noteOnset	n/a
167.8004966	0	167800.4966	noteOnset	n/a
167.8004966	0	167800.4966	noteOnset	n/a
168.0504739	0	168050.4739	noteOnset	n/a
168.0504739	0	168050.4739	noteOnset	n/a
168.3004966	0	168300.4966	noteOnset	n/a
168.3004966	0	168300.4966	noteOnset	n/a
168.5505646	0	168550.5646	noteOnset	n/a
168.5505646	0	168550.5646	noteOnset	n/a
168.8005873	0	168800.5873	noteOnset	n/a
168.8005873	0	168800.5873	noteOnset	n/a
169.3005873	0	169300.5873	noteOnset	n/a
169.3005873	0	169300.5873	noteOnset	n/a
169.8005873	0	169800.5873	noteOnset	n/a
169.8005873	0	169800.5873	noteOnset	n/a
170.957	0.001	170957	2	n/a
171.538	0.001	171538	3	n/a
178.985	0.001	178985	4	n/a
179.048	0.001	179048	5	n/a
182.385	0.001	182385	6	n/a
183.582	0.001	183582	8	n/a
209.105	0.001	209105	1	sesame street.wav
209.185712	0	209185.712	noteOnset	n/a
209.185712	0	209185.712	noteOnset	n/a
209.7382744	0	209738.2744	noteOnset	n/a
209.7382744	0	209738.2744	noteOnset	n/a
210.133195	0	210133.195	noteOnset	n/a
210.133195	0	210133.195	noteOnset	n/a
210.8438073	0	210843.8073	noteOnset	n/a
210.8438073	0	210843.8073	noteOnset	n/a
211.080678	0	211080.678	noteOnset	n/a
211.080678	0	211080.678	noteOnset	n/a
211.1596803	0	211159.6803	noteOnset	n/a
211.1596803	0	211159.6803	noteOnset	n/a
211.8702925	0	211870.2925	noteOnset	n/a
211.8702925	0	211870.2925	noteOnset	n/a
212.4229909	0	212422.9909	noteOnset	n/a
212.4229909	0	212422.9909	noteOnset	n/a
212.8177755	0	212817.7755	noteOnset	n/a
