onset	duration	sample	value	stim_file
193.165	0.001	193165	1	do wah ditty.wav
193.245712	0	193245.712	noteOnset	n/a
193.245712	0	193245.712	noteOnset	n/a
193.725576	0	193725.576	noteOnset	n/a
193.725576	0	193725.576	noteOnset	n/a
193.965712	0	193965.712	noteOnset	n/a
193.965712	0	193965.712	noteOnset	n/a
194.6858934	0	194685.8934	noteOnset	n/a
194.6858934	0	194685.8934	noteOnset	n/a
194.9258934	0	194925.8934	noteOnset	n/a
194.9258934	0	194925.8934	noteOnset	n/a
195.1658934	0	195165.8934	noteOnset	n/a
195.1658934	0	195165.8934	noteOnset	n/a
195.4059841	0	195405.9841	noteOnset	n/a
195.4059841	0	195405.9841	noteOnset	n/a
195.6459841	0	195645.9841	noteOnset	n/a
195.6459841	0	195645.9841	noteOnset	n/a
195.8860748	0	195886.0748	noteOnset	n/a
195.8860748	0	195886.0748	noteOnset	n/a
196.1260748	0	196126.0748	noteOnset	n/a
196.1260748	0	196126.0748	noteOnset	n/a
196.6062109	0	196606.2109	noteOnset	n/a
196.6062109	0	196606.2109	noteOnset	n/a
196.8462109	0	196846.2109	noteOnset	n/a
196.8462109	0	196846.2109	noteOnset	n/a
197.0862109	0	197086.2109	noteOnset	n/a
197.0862109	0	197086.2109	noteOnset	n/a
197.5662109	0	197566.2109	noteOnset	n/a
197.5662109	0	197566.2109	noteOnset	n/a
197.8063016	0	197806.3016	noteOnset	n/a
197.8063016	0	197806.3016	noteOnset	n/a
198.2863016	0	198286.3016	noteOnset	n/a
198.2863016	0	198286.3016	noteOnset	n/a
198.5263016	0	198526.3016	noteOnset	n/a
198.5263016	0	198526.3016	noteOnset	n/a
198.7663923	0	198766.3923	noteOnset	n/a
198.7663923	0	198766.3923	noteOnset	n/a
199.0063923	0	199006.3923	noteOnset	n/a
199.0063923	0	199006.3923	noteOnset	n/a
199.4863923	0	199486.3923	noteOnset	n/a
199.4863923	0	199486.3923	noteOnset	n/a
199.7263923	0	199726.3923	noteOnset	n/a
199.7263923	0	199726.3923	noteOnset	n/a
199.9663923	0	199966.3923	noteOnset	n/a
199.9663923	0	199966.3923	noteOnset	n/a
201.434	0.001	201434	3	n/a
236.284	0.001	236284	4	n/a
236.378	0.001	236378	5	n/a
244.495	0.001	244495	6	n/a
245.574	0.001	245574	8	n/a
268.822	0.001	268822	1	everlasting love.wav
268.9028095	0	268902.8095	noteOnset	n/a
268.9028095	0	268902.8095	noteOnset	n/a
269.4029002	0	269402.9002	noteOnset	n/a
269.4029002	0	269402.9002	noteOnset	n/a
269.6530136	0	269653.0136	noteOnset	n/a
269.6530136	0	269653.0136	noteOnset	n/a
269.9030816	0	269903.0816	noteOnset	n/a
269.9030816	0	269903.0816	noteOnset	n/a
270.1531497	0	270153.1497	noteOnset	n/a
270.1531497	0	270153.1497	noteOnset	n/a
270.4032177	0	270403.2177	noteOnset	n/a
270.4032177	0	270403.2177	noteOnset	n/a
270.9033084	0	270903.3084	noteOnset	n/a
270.9033084	0	270903.3084	noteOnset	n/a
271.4033084	0	271403.3084	noteOnset	n/a
271.4033084	0	271403.3084	noteOnset	n/a
271.6533764	0	271653.3764	noteOnset	n/a
271.6533764	0	271653.3764	noteOnset	n/a
271.9033991	0	271903.3991	noteOnset	n/a
271.9033991	0	271903.3991	noteOnset	n/a
272.1535125	0	272153.5125	noteOnset	n/a
272.1535125	0	272153.5125	noteOnset	n/a
272.4034898	0	272403.4898	noteOnset	n/a
272.4034898	0	272403.4898	noteOnset	n/a
272.9034898	0	272903.4898	noteOnset	n/a
272.9034898	0	272903.4898	noteOnset	n/a
273.4035805	0	273403.5805	noteOnset	n/a
273.4035805	0	273403.5805	noteOnset	n/a
